currency,model,horizon,step,y_pred
EUR,Poly2,1.0,256,46.04308260780476
EUR,Poly2,1.0,257,46.07572329140349
EUR,Poly2,1.0,258,46.10846519855733
EUR,Poly2,1.0,259,46.14130832926628
EUR,Poly2,1.0,260,46.17425268353034
EUR,Poly2,1.0,261,46.207298261349514
EUR,Poly2,1.0,262,46.2404450627238
EUR,Poly2,1.0,263,46.2736930876532
EUR,Poly2,1.0,264,46.307042336137705
EUR,Poly2,1.0,265,46.34049280817732
EUR,Poly2,1.0,266,46.374044503772055
EUR,Poly2,1.0,267,46.4076974229219
EUR,Poly2,1.0,268,46.441451565626856
EUR,Poly2,1.0,269,46.47530693188692
EUR,Poly2,1.0,270,46.509263521702096
EUR,Poly2,1.0,271,46.543321335072385
EUR,Poly2,1.0,272,46.57748037199778
EUR,Poly2,1.0,273,46.611740632478295
EUR,Poly2,1.0,274,46.646102116513916
EUR,Poly2,1.0,275,46.68056482410465
EUR,Poly2,1.0,276,46.7151287552505
EUR,Poly2,1.0,277,46.74979390995145
EUR,Poly2,1.0,278,46.78456028820752
EUR,Poly2,1.0,279,46.8194278900187
EUR,Poly2,1.0,280,46.85439671538499
EUR,Poly2,1.0,281,46.88946676430639
EUR,Poly2,1.0,282,46.92463803678291
EUR,Poly2,1.0,283,46.95991053281453
EUR,Poly2,1.0,284,46.99528425240127
EUR,Poly2,1.0,285,47.03075919554312
EUR,Poly2,1.0,286,47.06633536224008
EUR,Poly2,1.0,287,47.10201275249215
EUR,Poly2,1.0,288,47.13779136629933
EUR,Poly2,1.0,289,47.17367120366163
EUR,Poly2,1.0,290,47.209652264579034
EUR,Poly2,1.0,291,47.24573454905155
EUR,Poly2,1.0,292,47.28191805707918
EUR,Poly2,1.0,293,47.31820278866192
EUR,Poly2,1.0,294,47.35458874379977
EUR,Poly2,1.0,295,47.39107592249273
EUR,Poly2,1.0,296,47.42766432474081
EUR,Poly2,1.0,297,47.464353950543995
EUR,Poly2,1.0,298,47.50114479990229
EUR,Poly2,1.0,299,47.5380368728157
EUR,Poly2,1.0,300,47.57503016928422
EUR,Poly2,1.0,301,47.612124689307855
EUR,Poly2,1.0,302,47.6493204328866
EUR,Poly2,1.0,303,47.68661740002045
EUR,Poly2,1.0,304,47.72401559070941
EUR,Poly2,1.0,305,47.761515004953495
EUR,Poly2,1.0,306,47.79911564275268
EUR,Poly2,1.0,307,47.83681750410698
EUR,Poly2,1.0,308,47.874620589016395
EUR,Poly2,1.0,309,47.912524897480914
EUR,Poly2,1.0,310,47.95053042950055
EUR,Poly2,1.0,311,47.9886371850753
EUR,Poly2,1.0,312,48.026845164205156
EUR,Poly2,1.0,313,48.06515436689013
EUR,Poly2,1.0,314,48.103564793130204
EUR,Poly2,1.0,315,48.142076442925394
EUR,Poly2,1.0,316,48.180689316275696
EUR,Poly2,1.0,317,48.21940341318111
EUR,Poly2,1.0,318,48.25821873364164
EUR,Poly2,1.0,319,48.297135277657276
EUR,Poly2,1.0,320,48.33615304522803
EUR,Poly2,1.0,321,48.375272036353884
EUR,Poly2,1.0,322,48.41449225103486
EUR,Poly2,1.0,323,48.453813689270945
EUR,Poly2,1.0,324,48.49323635106214
EUR,Poly2,1.0,325,48.53276023640844
EUR,Poly2,1.0,326,48.57238534530986
EUR,Poly2,1.0,327,48.61211167776639
EUR,Poly2,1.0,328,48.65193923377803
EUR,Poly2,1.0,329,48.69186801334478
EUR,Poly2,1.0,330,48.731898016466644
EUR,Poly2,1.0,331,48.77202924314362
EUR,Poly2,1.0,332,48.81226169337571
EUR,Poly2,1.0,333,48.852595367162905
EUR,Poly2,1.0,334,48.893030264505214
EUR,Poly2,1.0,335,48.933566385402635
EUR,Poly2,1.0,336,48.97420372985517
EUR,Poly2,1.0,337,49.01494229786281
EUR,Poly2,1.0,338,49.05578208942556
EUR,Poly2,1.0,339,49.09672310454343
EUR,Poly2,1.0,340,49.137765343216415
EUR,Poly2,1.0,341,49.1789088054445
EUR,Poly2,1.0,342,49.220153491227705
EUR,Poly2,1.0,343,49.26149940056602
EUR,Poly2,1.0,344,49.30294653345943
EUR,Poly2,1.0,345,49.34449488990798
EUR,Poly2,1.0,346,49.38614446991162
EUR,Poly2,1.0,347,49.42789527347038
EUR,Poly2,1.0,348,49.469747300584245
EUR,Poly2,1.0,349,49.51170055125323
EUR,Poly2,1.0,350,49.55375502547732
EUR,Poly2,1.0,351,49.59591072325652
EUR,Poly2,1.0,352,49.63816764459084
EUR,Poly2,1.0,353,49.68052578948027
EUR,Poly2,1.0,354,49.7229851579248
EUR,Poly2,1.0,355,49.765545749924456
EUR,Poly2,1.0,356,49.808207565479215
EUR,Poly2,1.0,357,49.85097060458909
EUR,Poly2,1.0,358,49.89383486725407
EUR,Poly2,1.0,359,49.93680035347417
EUR,Poly2,1.0,360,49.97986706324937
EUR,Poly2,1.0,361,50.023034996579696
EUR,Poly2,1.0,362,50.066304153465126
EUR,Poly2,1.0,363,50.10967453390566
EUR,Poly2,1.0,364,50.15314613790132
EUR,Poly2,1.0,365,50.19671896545208
EUR,Poly2,1.0,366,50.24039301655796
EUR,Poly2,1.0,367,50.28416829121895
EUR,Poly2,1.0,368,50.32804478943504
EUR,Poly2,1.0,369,50.372022511206254
EUR,Poly2,1.0,370,50.41610145653257
EUR,Poly2,1.0,371,50.460281625414005
EUR,Poly2,1.0,372,50.50456301785055
EUR,Poly2,1.0,373,50.54894563384221
EUR,Poly2,1.0,374,50.59342947338897
EUR,Poly2,1.0,375,50.63801453649085
EUR,Poly2,1.0,376,50.68270082314784
EUR,Poly2,1.0,377,50.72748833335994
EUR,Poly2,1.0,378,50.77237706712716
EUR,Poly2,1.0,379,50.81736702444948
EUR,Poly2,1.0,380,50.86245820532692
EUR,Poly2,1.0,381,50.907650609759465
EUR,Poly2,1.0,382,50.952944237747126
EUR,Poly2,1.0,383,50.99833908928989
EUR,Poly2,1.0,384,51.04383516438777
EUR,Poly2,1.0,385,51.089432463040765
EUR,Poly2,1.0,386,51.13513098524887
EUR,Poly2,1.0,387,51.18093073101209
EUR,Poly2,1.0,388,51.226831700330415
EUR,Poly2,1.0,389,51.27283389320385
EUR,Poly2,1.0,390,51.3189373096324
EUR,Poly2,1.0,391,51.36514194961607
EUR,Poly2,1.0,392,51.41144781315484
EUR,Poly2,1.0,393,51.457854900248726
EUR,Poly2,1.0,394,51.50436321089772
EUR,Poly2,1.0,395,51.55097274510183
EUR,Poly2,1.0,396,51.597683502861045
EUR,Poly2,1.0,397,51.64449548417538
EUR,Poly2,1.0,398,51.69140868904482
EUR,Poly2,1.0,399,51.738423117469374
EUR,Poly2,1.0,400,51.78553876944904
EUR,Poly2,1.0,401,51.83275564498381
EUR,Poly2,1.0,402,51.880073744073705
EUR,Poly2,1.0,403,51.927493066718704
EUR,Poly2,1.0,404,51.975013612918815
EUR,Poly2,1.0,405,52.02263538267403
EUR,Poly2,1.0,406,52.07035837598437
EUR,Poly2,1.0,407,52.11818259284981
EUR,Poly2,1.0,408,52.16610803327037
EUR,Poly2,1.0,409,52.21413469724604
EUR,Poly2,1.0,410,52.26226258477681
EUR,Poly2,1.0,411,52.31049169586271
EUR,Poly2,1.0,412,52.35882203050371
EUR,Poly2,1.0,413,52.407253588699824
EUR,Poly2,1.0,414,52.45578637045105
EUR,Poly2,1.0,415,52.504420375757384
EUR,Poly2,1.0,416,52.55315560461883
EUR,Poly2,1.0,417,52.60199205703539
EUR,Poly2,1.0,418,52.65092973300706
EUR,Poly2,1.0,419,52.699968632533846
EUR,Poly2,1.0,420,52.74910875561574
EUR,Poly2,1.0,421,52.79835010225274
EUR,Poly2,1.0,422,52.84769267244486
EUR,Poly2,1.0,423,52.89713646619209
EUR,Poly2,1.0,424,52.94668148349443
EUR,Poly2,1.0,425,52.99632772435188
EUR,Poly2,1.0,426,53.04607518876444
EUR,Poly2,1.0,427,53.095923876732115
EUR,Poly2,1.0,428,53.1458737882549
EUR,Poly2,1.0,429,53.1959249233328
EUR,Poly2,1.0,430,53.2460772819658
EUR,Poly2,1.0,431,53.29633086415392
EUR,Poly2,1.0,432,53.346685669897155
EUR,Poly2,1.0,433,53.3971416991955
EUR,Poly2,1.0,434,53.44769895204895
EUR,Poly2,1.0,435,53.49835742845752
EUR,Poly2,1.0,436,53.549117128421194
EUR,Poly2,1.0,437,53.599978051939985
