currency,model,horizon,date,y_pred
USD,LSTM,0.5,2024-11-22,39.812222670342855
USD,LSTM,0.5,2024-11-23,39.812222670342855
USD,LSTM,0.5,2024-11-24,39.812222670342855
USD,LSTM,0.5,2024-11-25,39.812222670342855
USD,LSTM,0.5,2024-11-26,39.812222670342855
USD,LSTM,0.5,2024-11-27,39.812222670342855
USD,LSTM,0.5,2024-11-28,39.812222670342855
USD,LSTM,0.5,2024-11-29,39.812222670342855
USD,LSTM,0.5,2024-11-30,39.812222670342855
USD,LSTM,0.5,2024-12-01,39.812222670342855
USD,LSTM,0.5,2024-12-02,39.812222670342855
USD,LSTM,0.5,2024-12-03,39.812222670342855
USD,LSTM,0.5,2024-12-04,39.812222670342855
USD,LSTM,0.5,2024-12-05,39.812222670342855
USD,LSTM,0.5,2024-12-06,39.812222670342855
USD,LSTM,0.5,2024-12-07,39.812222670342855
USD,LSTM,0.5,2024-12-08,39.812222670342855
USD,LSTM,0.5,2024-12-09,39.812222670342855
USD,LSTM,0.5,2024-12-10,39.812222670342855
USD,LSTM,0.5,2024-12-11,39.812222670342855
USD,LSTM,0.5,2024-12-12,39.812222670342855
USD,LSTM,0.5,2024-12-13,39.812222670342855
USD,LSTM,0.5,2024-12-14,39.812222670342855
USD,LSTM,0.5,2024-12-15,39.812222670342855
USD,LSTM,0.5,2024-12-16,39.812222670342855
USD,LSTM,0.5,2024-12-17,39.812222670342855
USD,LSTM,0.5,2024-12-18,39.812222670342855
USD,LSTM,0.5,2024-12-19,39.812222670342855
USD,LSTM,0.5,2024-12-20,39.812222670342855
USD,LSTM,0.5,2024-12-21,39.812222670342855
USD,LSTM,0.5,2024-12-22,39.812222670342855
USD,LSTM,0.5,2024-12-23,39.812222670342855
USD,LSTM,0.5,2024-12-24,39.812222670342855
USD,LSTM,0.5,2024-12-25,39.812222670342855
USD,LSTM,0.5,2024-12-26,39.812222670342855
USD,LSTM,0.5,2024-12-27,39.812222670342855
USD,LSTM,0.5,2024-12-28,39.812222670342855
USD,LSTM,0.5,2024-12-29,39.812222670342855
USD,LSTM,0.5,2024-12-30,39.812222670342855
USD,LSTM,0.5,2024-12-31,39.812222670342855
USD,LSTM,0.5,2025-01-01,39.812222670342855
USD,LSTM,0.5,2025-01-02,39.812222670342855
USD,LSTM,0.5,2025-01-03,39.812222670342855
USD,LSTM,0.5,2025-01-04,39.812222670342855
USD,LSTM,0.5,2025-01-05,39.812222670342855
USD,LSTM,0.5,2025-01-06,39.812222670342855
USD,LSTM,0.5,2025-01-07,39.812222670342855
