currency,model,horizon,step,y_pred
RUB,Poly2,0.5,256,0.4736029984743642
RUB,Poly2,0.5,257,0.4739227153672371
RUB,Poly2,0.5,258,0.47424305134113726
RUB,Poly2,0.5,259,0.4745640063960647
RUB,Poly2,0.5,260,0.4748855805320195
RUB,Poly2,0.5,261,0.4752077737490016
RUB,Poly2,0.5,262,0.47553058604701093
RUB,Poly2,0.5,263,0.47585401742604755
RUB,Poly2,0.5,264,0.4761780678861115
RUB,Poly2,0.5,265,0.4765027374272027
RUB,Poly2,0.5,266,0.4768280260493213
RUB,Poly2,0.5,267,0.4771539337524671
RUB,Poly2,0.5,268,0.4774804605366403
RUB,Poly2,0.5,269,0.4778076064018407
RUB,Poly2,0.5,270,0.47813537134806844
RUB,Poly2,0.5,271,0.4784637553753235
RUB,Poly2,0.5,272,0.4787927584836058
RUB,Poly2,0.5,273,0.4791223806729154
RUB,Poly2,0.5,274,0.47945262194325233
RUB,Poly2,0.5,275,0.47978348229461654
RUB,Poly2,0.5,276,0.480114961727008
RUB,Poly2,0.5,277,0.4804470602404268
RUB,Poly2,0.5,278,0.4807797778348729
RUB,Poly2,0.5,279,0.48111311451034633
RUB,Poly2,0.5,280,0.481447070266847
RUB,Poly2,0.5,281,0.48178164510437504
RUB,Poly2,0.5,282,0.48211683902293034
RUB,Poly2,0.5,283,0.4824526520225129
RUB,Poly2,0.5,284,0.4827890841031228
RUB,Poly2,0.5,285,0.48312613526476
RUB,Poly2,0.5,286,0.48346380550742446
RUB,Poly2,0.5,287,0.48380209483111625
RUB,Poly2,0.5,288,0.4841410032358353
RUB,Poly2,0.5,289,0.4844805307215817
RUB,Poly2,0.5,290,0.4848206772883553
RUB,Poly2,0.5,291,0.4851614429361563
RUB,Poly2,0.5,292,0.48550282766498454
RUB,Poly2,0.5,293,0.48584483147484014
RUB,Poly2,0.5,294,0.48618745436572297
RUB,Poly2,0.5,295,0.48653069633763313
RUB,Poly2,0.5,296,0.48687455739057056
RUB,Poly2,0.5,297,0.4872190375245353
RUB,Poly2,0.5,298,0.48756413673952737
RUB,Poly2,0.5,299,0.4879098550355467
RUB,Poly2,0.5,300,0.4882561924125933
RUB,Poly2,0.5,301,0.48860314887066725
RUB,Poly2,0.5,302,0.4889507244097685
RUB,Poly2,0.5,303,0.489298919029897
RUB,Poly2,0.5,304,0.48964773273105283
RUB,Poly2,0.5,305,0.4899971655132359
RUB,Poly2,0.5,306,0.4903472173764464
RUB,Poly2,0.5,307,0.49069788832068406
RUB,Poly2,0.5,308,0.4910491783459491
RUB,Poly2,0.5,309,0.49140108745224137
RUB,Poly2,0.5,310,0.491753615639561
RUB,Poly2,0.5,311,0.4921067629079079
RUB,Poly2,0.5,312,0.49246052925728206
RUB,Poly2,0.5,313,0.49281491468768357
RUB,Poly2,0.5,314,0.49316991919911235
RUB,Poly2,0.5,315,0.49352554279156846
RUB,Poly2,0.5,316,0.4938817854650518
RUB,Poly2,0.5,317,0.4942386472195625
RUB,Poly2,0.5,318,0.49459612805510045
RUB,Poly2,0.5,319,0.49495422797166577
RUB,Poly2,0.5,320,0.4953129469692583
RUB,Poly2,0.5,321,0.4956722850478782
RUB,Poly2,0.5,322,0.49603224220752534
RUB,Poly2,0.5,323,0.4963928184481998
RUB,Poly2,0.5,324,0.4967540137699016
RUB,Poly2,0.5,325,0.4971158281726306
RUB,Poly2,0.5,326,0.497478261656387
RUB,Poly2,0.5,327,0.4978413142211706
RUB,Poly2,0.5,328,0.4982049858669816
RUB,Poly2,0.5,329,0.4985692765938198
RUB,Poly2,0.5,330,0.4989341864016853
RUB,Poly2,0.5,331,0.49929971529057815
RUB,Poly2,0.5,332,0.4996658632604983
RUB,Poly2,0.5,333,0.5000326303114457
RUB,Poly2,0.5,334,0.5004000164434205
RUB,Poly2,0.5,335,0.5007680216564224
RUB,Poly2,0.5,336,0.5011366459504518
RUB,Poly2,0.5,337,0.5015058893255084
RUB,Poly2,0.5,338,0.5018757517815923
