currency,model,horizon,step,y_pred
USD,TorchNN,1.0,256,41.736004
USD,TorchNN,1.0,257,41.752514
USD,TorchNN,1.0,258,41.76902
USD,TorchNN,1.0,259,41.78554
USD,TorchNN,1.0,260,41.802067
USD,TorchNN,1.0,261,41.818577
USD,TorchNN,1.0,262,41.849453
USD,TorchNN,1.0,263,41.88886
USD,TorchNN,1.0,264,41.941536
USD,TorchNN,1.0,265,42.006004
USD,TorchNN,1.0,266,42.07454
USD,TorchNN,1.0,267,42.16392
USD,TorchNN,1.0,268,42.259052
USD,TorchNN,1.0,269,42.357418
USD,TorchNN,1.0,270,42.464176
USD,TorchNN,1.0,271,42.5796
USD,TorchNN,1.0,272,42.700684
USD,TorchNN,1.0,273,42.82176
USD,TorchNN,1.0,274,42.94284
USD,TorchNN,1.0,275,43.06392
USD,TorchNN,1.0,276,43.185
USD,TorchNN,1.0,277,43.306076
USD,TorchNN,1.0,278,43.42716
USD,TorchNN,1.0,279,43.549915
USD,TorchNN,1.0,280,43.673283
USD,TorchNN,1.0,281,43.79666
USD,TorchNN,1.0,282,43.920033
USD,TorchNN,1.0,283,44.043404
USD,TorchNN,1.0,284,44.166775
USD,TorchNN,1.0,285,44.290154
USD,TorchNN,1.0,286,44.413517
USD,TorchNN,1.0,287,44.5369
USD,TorchNN,1.0,288,44.66027
USD,TorchNN,1.0,289,44.78364
USD,TorchNN,1.0,290,44.90701
USD,TorchNN,1.0,291,45.030384
USD,TorchNN,1.0,292,45.153755
USD,TorchNN,1.0,293,45.277134
USD,TorchNN,1.0,294,45.4005
USD,TorchNN,1.0,295,45.52388
USD,TorchNN,1.0,296,45.647255
USD,TorchNN,1.0,297,45.770626
USD,TorchNN,1.0,298,45.893993
USD,TorchNN,1.0,299,46.01737
USD,TorchNN,1.0,300,46.140743
USD,TorchNN,1.0,301,46.26412
USD,TorchNN,1.0,302,46.38749
USD,TorchNN,1.0,303,46.51086
USD,TorchNN,1.0,304,46.634228
USD,TorchNN,1.0,305,46.757607
USD,TorchNN,1.0,306,46.880978
USD,TorchNN,1.0,307,47.00435
USD,TorchNN,1.0,308,47.12772
USD,TorchNN,1.0,309,47.251095
USD,TorchNN,1.0,310,47.37447
USD,TorchNN,1.0,311,47.497845
USD,TorchNN,1.0,312,47.621212
USD,TorchNN,1.0,313,47.74459
USD,TorchNN,1.0,314,47.86796
USD,TorchNN,1.0,315,47.991337
USD,TorchNN,1.0,316,48.11471
USD,TorchNN,1.0,317,48.238083
USD,TorchNN,1.0,318,48.361458
USD,TorchNN,1.0,319,48.484833
USD,TorchNN,1.0,320,48.608204
USD,TorchNN,1.0,321,48.73157
USD,TorchNN,1.0,322,48.854946
USD,TorchNN,1.0,323,48.97832
USD,TorchNN,1.0,324,49.101696
USD,TorchNN,1.0,325,49.225063
USD,TorchNN,1.0,326,49.34844
USD,TorchNN,1.0,327,49.471813
USD,TorchNN,1.0,328,49.59519
USD,TorchNN,1.0,329,49.71856
USD,TorchNN,1.0,330,49.841934
USD,TorchNN,1.0,331,49.965305
USD,TorchNN,1.0,332,50.08868
USD,TorchNN,1.0,333,50.212055
USD,TorchNN,1.0,334,50.335423
USD,TorchNN,1.0,335,50.45879
USD,TorchNN,1.0,336,50.58269
USD,TorchNN,1.0,337,50.706867
USD,TorchNN,1.0,338,50.83105
USD,TorchNN,1.0,339,50.95525
USD,TorchNN,1.0,340,51.079422
USD,TorchNN,1.0,341,51.20361
USD,TorchNN,1.0,342,51.327793
USD,TorchNN,1.0,343,51.45198
USD,TorchNN,1.0,344,51.576153
USD,TorchNN,1.0,345,51.700344
USD,TorchNN,1.0,346,51.824535
USD,TorchNN,1.0,347,51.948704
USD,TorchNN,1.0,348,52.072895
USD,TorchNN,1.0,349,52.19708
USD,TorchNN,1.0,350,52.321266
USD,TorchNN,1.0,351,52.445442
USD,TorchNN,1.0,352,52.56963
USD,TorchNN,1.0,353,52.693817
USD,TorchNN,1.0,354,52.817997
USD,TorchNN,1.0,355,52.94219
USD,TorchNN,1.0,356,53.066372
USD,TorchNN,1.0,357,53.190556
USD,TorchNN,1.0,358,53.314735
USD,TorchNN,1.0,359,53.438908
USD,TorchNN,1.0,360,53.5631
USD,TorchNN,1.0,361,53.687286
USD,TorchNN,1.0,362,53.811474
USD,TorchNN,1.0,363,53.93565
USD,TorchNN,1.0,364,54.059837
USD,TorchNN,1.0,365,54.184017
USD,TorchNN,1.0,366,54.30821
USD,TorchNN,1.0,367,54.432384
USD,TorchNN,1.0,368,54.556576
USD,TorchNN,1.0,369,54.68075
USD,TorchNN,1.0,370,54.804943
USD,TorchNN,1.0,371,54.929134
USD,TorchNN,1.0,372,55.05331
USD,TorchNN,1.0,373,55.177486
USD,TorchNN,1.0,374,55.30168
USD,TorchNN,1.0,375,55.425854
USD,TorchNN,1.0,376,55.550045
USD,TorchNN,1.0,377,55.67423
USD,TorchNN,1.0,378,55.798412
USD,TorchNN,1.0,379,55.92259
USD,TorchNN,1.0,380,56.046772
USD,TorchNN,1.0,381,56.170956
USD,TorchNN,1.0,382,56.295143
USD,TorchNN,1.0,383,56.419334
USD,TorchNN,1.0,384,56.543514
USD,TorchNN,1.0,385,56.667694
USD,TorchNN,1.0,386,56.791893
USD,TorchNN,1.0,387,56.91607
USD,TorchNN,1.0,388,57.040253
USD,TorchNN,1.0,389,57.16444
USD,TorchNN,1.0,390,57.288616
USD,TorchNN,1.0,391,57.412796
USD,TorchNN,1.0,392,57.536987
USD,TorchNN,1.0,393,57.661175
USD,TorchNN,1.0,394,57.785355
USD,TorchNN,1.0,395,57.909542
USD,TorchNN,1.0,396,58.03372
USD,TorchNN,1.0,397,58.1579
USD,TorchNN,1.0,398,58.28208
USD,TorchNN,1.0,399,58.406277
USD,TorchNN,1.0,400,58.53046
USD,TorchNN,1.0,401,58.654636
USD,TorchNN,1.0,402,58.77882
USD,TorchNN,1.0,403,58.90301
USD,TorchNN,1.0,404,59.027187
USD,TorchNN,1.0,405,59.151375
USD,TorchNN,1.0,406,59.275555
USD,TorchNN,1.0,407,59.399746
USD,TorchNN,1.0,408,59.52393
USD,TorchNN,1.0,409,59.648117
USD,TorchNN,1.0,410,59.77229
USD,TorchNN,1.0,411,59.89648
USD,TorchNN,1.0,412,60.020664
USD,TorchNN,1.0,413,60.144848
USD,TorchNN,1.0,414,60.269028
USD,TorchNN,1.0,415,60.393223
USD,TorchNN,1.0,416,60.517406
USD,TorchNN,1.0,417,60.641582
USD,TorchNN,1.0,418,60.76577
USD,TorchNN,1.0,419,60.889954
USD,TorchNN,1.0,420,61.016117
USD,TorchNN,1.0,421,61.14239
USD,TorchNN,1.0,422,61.26868
USD,TorchNN,1.0,423,61.39497
USD,TorchNN,1.0,424,61.521248
USD,TorchNN,1.0,425,61.647545
USD,TorchNN,1.0,426,61.773838
USD,TorchNN,1.0,427,61.90011
USD,TorchNN,1.0,428,62.0264
USD,TorchNN,1.0,429,62.152683
USD,TorchNN,1.0,430,62.27898
USD,TorchNN,1.0,431,62.405254
USD,TorchNN,1.0,432,62.531544
USD,TorchNN,1.0,433,62.657825
USD,TorchNN,1.0,434,62.78411
USD,TorchNN,1.0,435,62.9104
USD,TorchNN,1.0,436,63.03669
USD,TorchNN,1.0,437,63.16297
USD,TorchNN,1.0,438,63.289265
USD,TorchNN,1.0,439,63.415535
USD,TorchNN,1.0,440,63.54183
USD,TorchNN,1.0,441,63.668118
USD,TorchNN,1.0,442,63.7944
USD,TorchNN,1.0,443,63.92068
USD,TorchNN,1.0,444,64.04697
USD,TorchNN,1.0,445,64.17326
USD,TorchNN,1.0,446,64.29955
USD,TorchNN,1.0,447,64.425835
USD,TorchNN,1.0,448,64.55212
USD,TorchNN,1.0,449,64.67841
USD,TorchNN,1.0,450,64.8047
USD,TorchNN,1.0,451,64.930984
USD,TorchNN,1.0,452,65.057274
USD,TorchNN,1.0,453,65.18355
USD,TorchNN,1.0,454,65.30984
USD,TorchNN,1.0,455,65.43613
USD,TorchNN,1.0,456,65.562416
USD,TorchNN,1.0,457,65.6887
USD,TorchNN,1.0,458,65.81498
USD,TorchNN,1.0,459,65.94126
USD,TorchNN,1.0,460,66.06754
USD,TorchNN,1.0,461,66.19384
USD,TorchNN,1.0,462,66.32012
USD,TorchNN,1.0,463,66.4464
USD,TorchNN,1.0,464,66.57269
USD,TorchNN,1.0,465,66.69899
USD,TorchNN,1.0,466,66.825264
USD,TorchNN,1.0,467,66.95155
USD,TorchNN,1.0,468,67.077835
USD,TorchNN,1.0,469,67.204124
USD,TorchNN,1.0,470,67.33041
USD,TorchNN,1.0,471,67.4567
USD,TorchNN,1.0,472,67.58298
USD,TorchNN,1.0,473,67.70928
USD,TorchNN,1.0,474,67.835556
USD,TorchNN,1.0,475,67.96185
USD,TorchNN,1.0,476,68.08813
USD,TorchNN,1.0,477,68.21441
USD,TorchNN,1.0,478,68.3407
USD,TorchNN,1.0,479,68.46698
USD,TorchNN,1.0,480,68.59326
USD,TorchNN,1.0,481,68.71955
USD,TorchNN,1.0,482,68.845825
USD,TorchNN,1.0,483,68.97213
USD,TorchNN,1.0,484,69.09842
USD,TorchNN,1.0,485,69.2247
USD,TorchNN,1.0,486,69.35098
USD,TorchNN,1.0,487,69.47727
USD,TorchNN,1.0,488,69.60356
USD,TorchNN,1.0,489,69.72984
USD,TorchNN,1.0,490,69.85612
USD,TorchNN,1.0,491,69.98242
USD,TorchNN,1.0,492,70.1087
USD,TorchNN,1.0,493,70.23498
USD,TorchNN,1.0,494,70.361275
USD,TorchNN,1.0,495,70.48755
USD,TorchNN,1.0,496,70.613846
USD,TorchNN,1.0,497,70.74013
USD,TorchNN,1.0,498,70.86641
USD,TorchNN,1.0,499,70.99271
USD,TorchNN,1.0,500,71.11898
USD,TorchNN,1.0,501,71.24527
USD,TorchNN,1.0,502,71.37156
USD,TorchNN,1.0,503,71.49784
USD,TorchNN,1.0,504,71.62413
USD,TorchNN,1.0,505,71.75043
USD,TorchNN,1.0,506,71.87671
USD,TorchNN,1.0,507,72.00299
USD,TorchNN,1.0,508,72.12927
USD,TorchNN,1.0,509,72.255554
USD,TorchNN,1.0,510,72.38184
USD,TorchNN,1.0,511,72.508125
