currency,model,horizon,date,y_pred
RUB,LSTM,0.5,2024-09-13,0.4329147110260998
RUB,LSTM,0.5,2024-09-14,0.4325156439974349
RUB,LSTM,0.5,2024-09-15,0.4323248106763845
RUB,LSTM,0.5,2024-09-16,0.43222447244583
RUB,LSTM,0.5,2024-09-17,0.43217149363853197
RUB,LSTM,0.5,2024-09-18,0.4321434779700685
RUB,LSTM,0.5,2024-09-19,0.43212871517865653
RUB,LSTM,0.5,2024-09-20,0.4321210139480523
RUB,LSTM,0.5,2024-09-21,0.43211707515708836
RUB,LSTM,0.5,2024-09-22,0.43211512778466665
RUB,LSTM,0.5,2024-09-23,0.4321142191665885
RUB,LSTM,0.5,2024-09-24,0.4321138422719431
RUB,LSTM,0.5,2024-09-25,0.4321137258166698
RUB,LSTM,0.5,2024-09-26,0.432113721812477
RUB,LSTM,0.5,2024-09-27,0.4321137611870393
RUB,LSTM,0.5,2024-09-28,0.4321138129078627
RUB,LSTM,0.5,2024-09-29,0.4321138612918588
RUB,LSTM,0.5,2024-09-30,0.4321139003327384
RUB,LSTM,0.5,2024-10-01,0.4321139293631361
RUB,LSTM,0.5,2024-10-02,0.4321139507188309
RUB,LSTM,0.5,2024-10-03,0.432113966735602
RUB,LSTM,0.5,2024-10-04,0.4321139680703329
RUB,LSTM,0.5,2024-10-05,0.4321139690713811
RUB,LSTM,0.5,2024-10-06,0.43211396957190523
RUB,LSTM,0.5,2024-10-07,0.43211396957190523
RUB,LSTM,0.5,2024-10-08,0.4321139697387466
RUB,LSTM,0.5,2024-10-09,0.4321139697387466
RUB,LSTM,0.5,2024-10-10,0.4321139697387466
RUB,LSTM,0.5,2024-10-11,0.4321139697387466
RUB,LSTM,0.5,2024-10-12,0.4321139699055879
RUB,LSTM,0.5,2024-10-13,0.4321139699055879
RUB,LSTM,0.5,2024-10-14,0.4321139699055879
RUB,LSTM,0.5,2024-10-15,0.4321139699055879
RUB,LSTM,0.5,2024-10-16,0.4321139699055879
RUB,LSTM,0.5,2024-10-17,0.4321139699055879
RUB,LSTM,0.5,2024-10-18,0.4321139699055879
RUB,LSTM,0.5,2024-10-19,0.4321139699055879
RUB,LSTM,0.5,2024-10-20,0.4321139699055879
RUB,LSTM,0.5,2024-10-21,0.4321139699055879
RUB,LSTM,0.5,2024-10-22,0.4321139699055879
RUB,LSTM,0.5,2024-10-23,0.4321139699055879
RUB,LSTM,0.5,2024-10-24,0.4321139699055879
RUB,LSTM,0.5,2024-10-25,0.4321139699055879
RUB,LSTM,0.5,2024-10-26,0.4321139699055879
RUB,LSTM,0.5,2024-10-27,0.4321139699055879
RUB,LSTM,0.5,2024-10-28,0.4321139699055879
RUB,LSTM,0.5,2024-10-29,0.4321139699055879
RUB,LSTM,0.5,2024-10-30,0.4321139699055879
RUB,LSTM,0.5,2024-10-31,0.4321139699055879
RUB,LSTM,0.5,2024-11-01,0.4321139699055879
RUB,LSTM,0.5,2024-11-02,0.4321139699055879
RUB,LSTM,0.5,2024-11-03,0.4321139699055879
RUB,LSTM,0.5,2024-11-04,0.4321139699055879
RUB,LSTM,0.5,2024-11-05,0.4321139699055879
RUB,LSTM,0.5,2024-11-06,0.4321139699055879
RUB,LSTM,0.5,2024-11-07,0.4321139699055879
RUB,LSTM,0.5,2024-11-08,0.4321139699055879
RUB,LSTM,0.5,2024-11-09,0.4321139699055879
RUB,LSTM,0.5,2024-11-10,0.4321139699055879
RUB,LSTM,0.5,2024-11-11,0.4321139699055879
RUB,LSTM,0.5,2024-11-12,0.4321139699055879
RUB,LSTM,0.5,2024-11-13,0.4321139699055879
RUB,LSTM,0.5,2024-11-14,0.4321139699055879
RUB,LSTM,0.5,2024-11-15,0.4321139699055879
RUB,LSTM,0.5,2024-11-16,0.4321139699055879
RUB,LSTM,0.5,2024-11-17,0.4321139699055879
RUB,LSTM,0.5,2024-11-18,0.4321139699055879
RUB,LSTM,0.5,2024-11-19,0.4321139699055879
RUB,LSTM,0.5,2024-11-20,0.4321139699055879
RUB,LSTM,0.5,2024-11-21,0.4321139699055879
RUB,LSTM,0.5,2024-11-22,0.4321139699055879
RUB,LSTM,0.5,2024-11-23,0.4321139699055879
RUB,LSTM,0.5,2024-11-24,0.4321139699055879
RUB,LSTM,0.5,2024-11-25,0.4321139699055879
RUB,LSTM,0.5,2024-11-26,0.4321139699055879
RUB,LSTM,0.5,2024-11-27,0.4321139699055879
RUB,LSTM,0.5,2024-11-28,0.4321139699055879
RUB,LSTM,0.5,2024-11-29,0.4321139699055879
RUB,LSTM,0.5,2024-11-30,0.4321139699055879
RUB,LSTM,0.5,2024-12-01,0.4321139699055879
RUB,LSTM,0.5,2024-12-02,0.4321139699055879
RUB,LSTM,0.5,2024-12-03,0.4321139699055879
RUB,LSTM,0.5,2024-12-04,0.4321139699055879
RUB,LSTM,0.5,2024-12-05,0.4321139699055879
RUB,LSTM,0.5,2024-12-06,0.4321139699055879
RUB,LSTM,0.5,2024-12-07,0.4321139699055879
RUB,LSTM,0.5,2024-12-08,0.4321139699055879
RUB,LSTM,0.5,2024-12-09,0.4321139699055879
RUB,LSTM,0.5,2024-12-10,0.4321139699055879
RUB,LSTM,0.5,2024-12-11,0.4321139699055879
RUB,LSTM,0.5,2024-12-12,0.4321139699055879
RUB,LSTM,0.5,2024-12-13,0.4321139699055879
RUB,LSTM,0.5,2024-12-14,0.4321139699055879
RUB,LSTM,0.5,2024-12-15,0.4321139699055879
RUB,LSTM,0.5,2024-12-16,0.4321139699055879
RUB,LSTM,0.5,2024-12-17,0.4321139699055879
RUB,LSTM,0.5,2024-12-18,0.4321139699055879
RUB,LSTM,0.5,2024-12-19,0.4321139699055879
RUB,LSTM,0.5,2024-12-20,0.4321139699055879
RUB,LSTM,0.5,2024-12-21,0.4321139699055879
RUB,LSTM,0.5,2024-12-22,0.4321139699055879
RUB,LSTM,0.5,2024-12-23,0.4321139699055879
RUB,LSTM,0.5,2024-12-24,0.4321139699055879
RUB,LSTM,0.5,2024-12-25,0.4321139699055879
RUB,LSTM,0.5,2024-12-26,0.4321139699055879
RUB,LSTM,0.5,2024-12-27,0.4321139699055879
RUB,LSTM,0.5,2024-12-28,0.4321139699055879
RUB,LSTM,0.5,2024-12-29,0.4321139699055879
RUB,LSTM,0.5,2024-12-30,0.4321139699055879
RUB,LSTM,0.5,2024-12-31,0.4321139699055879
RUB,LSTM,0.5,2025-01-01,0.4321139699055879
RUB,LSTM,0.5,2025-01-02,0.4321139699055879
RUB,LSTM,0.5,2025-01-03,0.4321139699055879
RUB,LSTM,0.5,2025-01-04,0.4321139699055879
RUB,LSTM,0.5,2025-01-05,0.4321139699055879
RUB,LSTM,0.5,2025-01-06,0.4321139699055879
RUB,LSTM,0.5,2025-01-07,0.4321139699055879
RUB,LSTM,0.5,2025-01-08,0.4321139699055879
RUB,LSTM,0.5,2025-01-09,0.4321139699055879
RUB,LSTM,0.5,2025-01-10,0.4321139699055879
RUB,LSTM,0.5,2025-01-11,0.4321139699055879
RUB,LSTM,0.5,2025-01-12,0.4321139699055879
RUB,LSTM,0.5,2025-01-13,0.4321139699055879
RUB,LSTM,0.5,2025-01-14,0.4321139699055879
RUB,LSTM,0.5,2025-01-15,0.4321139699055879
RUB,LSTM,0.5,2025-01-16,0.4321139699055879
RUB,LSTM,0.5,2025-01-17,0.4321139699055879
RUB,LSTM,0.5,2025-01-18,0.4321139699055879
