currency,horizon,date,y_pred
USD,0.5,2024-09-13,41.1371031135095
USD,0.5,2024-09-14,41.1371031135095
USD,0.5,2024-09-15,41.1371031135095
USD,0.5,2024-09-16,41.1371031135095
USD,0.5,2024-09-17,41.1371031135095
USD,0.5,2024-09-18,41.1371031135095
USD,0.5,2024-09-19,41.1371031135095
USD,0.5,2024-09-20,41.1371031135095
USD,0.5,2024-09-21,41.1371031135095
USD,0.5,2024-09-22,41.1371031135095
USD,0.5,2024-09-23,41.1371031135095
USD,0.5,2024-09-24,41.1371031135095
USD,0.5,2024-09-25,41.1371031135095
USD,0.5,2024-09-26,41.1371031135095
USD,0.5,2024-09-27,41.1371031135095
USD,0.5,2024-09-28,41.1371031135095
USD,0.5,2024-09-29,41.1371031135095
USD,0.5,2024-09-30,41.1371031135095
USD,0.5,2024-10-01,41.1371031135095
USD,0.5,2024-10-02,41.1371031135095
USD,0.5,2024-10-03,41.1371031135095
USD,0.5,2024-10-04,41.1371031135095
USD,0.5,2024-10-05,41.1371031135095
USD,0.5,2024-10-06,41.1371031135095
USD,0.5,2024-10-07,41.1371031135095
USD,0.5,2024-10-08,41.1371031135095
USD,0.5,2024-10-09,41.1371031135095
USD,0.5,2024-10-10,41.1371031135095
USD,0.5,2024-10-11,41.1371031135095
USD,0.5,2024-10-12,41.1371031135095
USD,0.5,2024-10-13,41.1371031135095
USD,0.5,2024-10-14,41.1371031135095
USD,0.5,2024-10-15,41.1371031135095
USD,0.5,2024-10-16,41.1371031135095
USD,0.5,2024-10-17,41.1371031135095
USD,0.5,2024-10-18,41.1371031135095
USD,0.5,2024-10-19,41.1371031135095
USD,0.5,2024-10-20,41.1371031135095
USD,0.5,2024-10-21,41.1371031135095
USD,0.5,2024-10-22,41.1371031135095
USD,0.5,2024-10-23,41.1371031135095
USD,0.5,2024-10-24,41.1371031135095
USD,0.5,2024-10-25,41.1371031135095
USD,0.5,2024-10-26,41.1371031135095
USD,0.5,2024-10-27,41.1371031135095
USD,0.5,2024-10-28,41.1371031135095
USD,0.5,2024-10-29,41.1371031135095
USD,0.5,2024-10-30,41.1371031135095
USD,0.5,2024-10-31,41.1371031135095
USD,0.5,2024-11-01,41.1371031135095
USD,0.5,2024-11-02,41.1371031135095
USD,0.5,2024-11-03,41.1371031135095
USD,0.5,2024-11-04,41.1371031135095
USD,0.5,2024-11-05,41.1371031135095
USD,0.5,2024-11-06,41.1371031135095
USD,0.5,2024-11-07,41.1371031135095
USD,0.5,2024-11-08,41.1371031135095
USD,0.5,2024-11-09,41.1371031135095
USD,0.5,2024-11-10,41.1371031135095
USD,0.5,2024-11-11,41.1371031135095
USD,0.5,2024-11-12,41.1371031135095
USD,0.5,2024-11-13,41.1371031135095
USD,0.5,2024-11-14,41.1371031135095
USD,0.5,2024-11-15,41.1371031135095
USD,0.5,2024-11-16,41.1371031135095
USD,0.5,2024-11-17,41.1371031135095
USD,0.5,2024-11-18,41.1371031135095
USD,0.5,2024-11-19,41.1371031135095
USD,0.5,2024-11-20,41.1371031135095
USD,0.5,2024-11-21,41.1371031135095
USD,0.5,2024-11-22,41.1371031135095
USD,0.5,2024-11-23,41.1371031135095
USD,0.5,2024-11-24,41.1371031135095
USD,0.5,2024-11-25,41.1371031135095
USD,0.5,2024-11-26,41.1371031135095
USD,0.5,2024-11-27,41.1371031135095
USD,0.5,2024-11-28,41.1371031135095
USD,0.5,2024-11-29,41.1371031135095
USD,0.5,2024-11-30,41.1371031135095
USD,0.5,2024-12-01,41.1371031135095
USD,0.5,2024-12-02,41.1371031135095
USD,0.5,2024-12-03,41.1371031135095
USD,0.5,2024-12-04,41.1371031135095
USD,0.5,2024-12-05,41.1371031135095
USD,0.5,2024-12-06,41.1371031135095
USD,0.5,2024-12-07,41.1371031135095
USD,0.5,2024-12-08,41.1371031135095
USD,0.5,2024-12-09,41.1371031135095
USD,0.5,2024-12-10,41.1371031135095
USD,0.5,2024-12-11,41.1371031135095
USD,0.5,2024-12-12,41.1371031135095
USD,0.5,2024-12-13,41.1371031135095
USD,0.5,2024-12-14,41.1371031135095
USD,0.5,2024-12-15,41.1371031135095
USD,0.5,2024-12-16,41.1371031135095
USD,0.5,2024-12-17,41.1371031135095
USD,0.5,2024-12-18,41.1371031135095
USD,0.5,2024-12-19,41.1371031135095
USD,0.5,2024-12-20,41.1371031135095
USD,0.5,2024-12-21,41.1371031135095
USD,0.5,2024-12-22,41.1371031135095
USD,0.5,2024-12-23,41.1371031135095
USD,0.5,2024-12-24,41.1371031135095
USD,0.5,2024-12-25,41.1371031135095
USD,0.5,2024-12-26,41.1371031135095
USD,0.5,2024-12-27,41.1371031135095
USD,0.5,2024-12-28,41.1371031135095
USD,0.5,2024-12-29,41.1371031135095
USD,0.5,2024-12-30,41.1371031135095
USD,0.5,2024-12-31,41.1371031135095
USD,0.5,2025-01-01,41.1371031135095
USD,0.5,2025-01-02,41.1371031135095
USD,0.5,2025-01-03,41.1371031135095
USD,0.5,2025-01-04,41.1371031135095
USD,0.5,2025-01-05,41.1371031135095
USD,0.5,2025-01-06,41.1371031135095
USD,0.5,2025-01-07,41.1371031135095
USD,0.5,2025-01-08,41.1371031135095
USD,0.5,2025-01-09,41.1371031135095
USD,0.5,2025-01-10,41.1371031135095
USD,0.5,2025-01-11,41.1371031135095
USD,0.5,2025-01-12,41.1371031135095
USD,0.5,2025-01-13,41.1371031135095
USD,0.5,2025-01-14,41.1371031135095
USD,0.5,2025-01-15,41.1371031135095
USD,0.5,2025-01-16,41.1371031135095
USD,0.5,2025-01-17,41.1371031135095
USD,0.5,2025-01-18,41.1371031135095
