currency,model,horizon,date,y_pred
EUR,LSTM,2.0,2024-09-13,43.56943467986611
EUR,LSTM,2.0,2024-09-14,43.59150149206215
EUR,LSTM,2.0,2024-09-15,43.59304090743248
EUR,LSTM,2.0,2024-09-16,43.59195780578879
EUR,LSTM,2.0,2024-09-17,43.591078019227595
EUR,LSTM,2.0,2024-09-18,43.59082035877313
EUR,LSTM,2.0,2024-09-19,43.59101125007328
EUR,LSTM,2.0,2024-09-20,43.59141754477302
EUR,LSTM,2.0,2024-09-21,43.59187640340852
EUR,LSTM,2.0,2024-09-22,43.592299644887724
EUR,LSTM,2.0,2024-09-23,43.59265072663294
EUR,LSTM,2.0,2024-09-24,43.59292460509751
EUR,LSTM,2.0,2024-09-25,43.59312977102282
EUR,LSTM,2.0,2024-09-26,43.593278925817636
EUR,LSTM,2.0,2024-09-27,43.59338477089074
EUR,LSTM,2.0,2024-09-28,43.59345878146754
EUR,LSTM,2.0,2024-09-29,43.593509945703424
EUR,LSTM,2.0,2024-09-30,43.59354491506473
EUR,LSTM,2.0,2024-10-01,43.593568062167606
EUR,LSTM,2.0,2024-10-02,43.59358379433148
EUR,LSTM,2.0,2024-10-03,43.593594876252794
EUR,LSTM,2.0,2024-10-04,43.593594309432184
EUR,LSTM,2.0,2024-10-05,43.593594020237994
EUR,LSTM,2.0,2024-10-06,43.59359380045041
EUR,LSTM,2.0,2024-10-07,43.59359361536613
EUR,LSTM,2.0,2024-10-08,43.59359347655292
EUR,LSTM,2.0,2024-10-09,43.59359336087524
EUR,LSTM,2.0,2024-10-10,43.59359327990087
EUR,LSTM,2.0,2024-10-11,43.59359321049426
EUR,LSTM,2.0,2024-10-12,43.593593175790964
EUR,LSTM,2.0,2024-10-13,43.59359314108766
EUR,LSTM,2.0,2024-10-14,43.593593117952125
EUR,LSTM,2.0,2024-10-15,43.59359312951989
EUR,LSTM,2.0,2024-10-16,43.593593106384354
EUR,LSTM,2.0,2024-10-17,43.593593106384354
EUR,LSTM,2.0,2024-10-18,43.593593106384354
EUR,LSTM,2.0,2024-10-19,43.593593106384354
EUR,LSTM,2.0,2024-10-20,43.593593106384354
EUR,LSTM,2.0,2024-10-21,43.593593106384354
EUR,LSTM,2.0,2024-10-22,43.593593106384354
EUR,LSTM,2.0,2024-10-23,43.593593106384354
EUR,LSTM,2.0,2024-10-24,43.593593106384354
EUR,LSTM,2.0,2024-10-25,43.593593106384354
EUR,LSTM,2.0,2024-10-26,43.593593106384354
EUR,LSTM,2.0,2024-10-27,43.593593106384354
EUR,LSTM,2.0,2024-10-28,43.593593106384354
EUR,LSTM,2.0,2024-10-29,43.593593106384354
EUR,LSTM,2.0,2024-10-30,43.593593106384354
EUR,LSTM,2.0,2024-10-31,43.593593106384354
EUR,LSTM,2.0,2024-11-01,43.593593106384354
EUR,LSTM,2.0,2024-11-02,43.593593106384354
EUR,LSTM,2.0,2024-11-03,43.593593106384354
EUR,LSTM,2.0,2024-11-04,43.593593106384354
EUR,LSTM,2.0,2024-11-05,43.593593106384354
EUR,LSTM,2.0,2024-11-06,43.593593106384354
EUR,LSTM,2.0,2024-11-07,43.593593106384354
EUR,LSTM,2.0,2024-11-08,43.593593106384354
EUR,LSTM,2.0,2024-11-09,43.593593106384354
EUR,LSTM,2.0,2024-11-10,43.593593106384354
EUR,LSTM,2.0,2024-11-11,43.593593106384354
EUR,LSTM,2.0,2024-11-12,43.593593106384354
EUR,LSTM,2.0,2024-11-13,43.593593106384354
EUR,LSTM,2.0,2024-11-14,43.593593106384354
EUR,LSTM,2.0,2024-11-15,43.593593106384354
EUR,LSTM,2.0,2024-11-16,43.593593106384354
EUR,LSTM,2.0,2024-11-17,43.593593106384354
EUR,LSTM,2.0,2024-11-18,43.593593106384354
EUR,LSTM,2.0,2024-11-19,43.593593106384354
EUR,LSTM,2.0,2024-11-20,43.593593106384354
