currency,model,horizon,date,y_pred
USD,MLP,0.5,2024-09-13,40.5002213309462
USD,MLP,0.5,2024-09-14,40.466918054574236
USD,MLP,0.5,2024-09-15,40.46658871424902
USD,MLP,0.5,2024-09-16,40.458944171657045
USD,MLP,0.5,2024-09-17,40.45314923920922
USD,MLP,0.5,2024-09-18,40.4250487406941
USD,MLP,0.5,2024-09-19,40.41047361980039
USD,MLP,0.5,2024-09-20,40.424581988532516
USD,MLP,0.5,2024-09-21,40.44500579153919
USD,MLP,0.5,2024-09-22,40.42780995565459
USD,MLP,0.5,2024-09-23,40.39948602161822
USD,MLP,0.5,2024-09-24,40.39759846578484
USD,MLP,0.5,2024-09-25,40.389187077144214
USD,MLP,0.5,2024-09-26,40.366809373899606
USD,MLP,0.5,2024-09-27,40.36826689204414
USD,MLP,0.5,2024-09-28,40.36561303512679
USD,MLP,0.5,2024-09-29,40.33925898695915
USD,MLP,0.5,2024-09-30,40.30892086344349
USD,MLP,0.5,2024-10-01,40.33798542467194
USD,MLP,0.5,2024-10-02,40.31323940582155
USD,MLP,0.5,2024-10-03,40.31707477645387
USD,MLP,0.5,2024-10-04,40.31936200333278
USD,MLP,0.5,2024-10-05,40.316493147754876
USD,MLP,0.5,2024-10-06,40.31713543909697
USD,MLP,0.5,2024-10-07,40.3178115989851
USD,MLP,0.5,2024-10-08,40.31668249270743
USD,MLP,0.5,2024-10-09,40.31387326030295
USD,MLP,0.5,2024-10-10,40.31224722696719
USD,MLP,0.5,2024-10-11,40.31094060348904
USD,MLP,0.5,2024-10-12,40.30946417305151
USD,MLP,0.5,2024-10-13,40.30943967991646
USD,MLP,0.5,2024-10-14,40.308147972323596
USD,MLP,0.5,2024-10-15,40.30824072733154
USD,MLP,0.5,2024-10-16,40.30664747261244
USD,MLP,0.5,2024-10-17,40.307167812968146
USD,MLP,0.5,2024-10-18,40.30861552174834
USD,MLP,0.5,2024-10-19,40.3065699463399
USD,MLP,0.5,2024-10-20,40.30933071725509
USD,MLP,0.5,2024-10-21,40.307803060137076
USD,MLP,0.5,2024-10-22,40.308176683888995
USD,MLP,0.5,2024-10-23,40.308325459248266
USD,MLP,0.5,2024-10-24,40.3079757533909
USD,MLP,0.5,2024-10-25,40.30780150597853
USD,MLP,0.5,2024-10-26,40.30762019420912
USD,MLP,0.5,2024-10-27,40.30756160041344
USD,MLP,0.5,2024-10-28,40.307420706858245
USD,MLP,0.5,2024-10-29,40.307532878756106
USD,MLP,0.5,2024-10-30,40.30755251766868
USD,MLP,0.5,2024-10-31,40.30748834303094
USD,MLP,0.5,2024-11-01,40.30768843589813
USD,MLP,0.5,2024-11-02,40.3075037736051
USD,MLP,0.5,2024-11-03,40.3077702007849
USD,MLP,0.5,2024-11-04,40.30768611475225
USD,MLP,0.5,2024-11-05,40.307655798568604
USD,MLP,0.5,2024-11-06,40.307831801978296
USD,MLP,0.5,2024-11-07,40.30756434542075
USD,MLP,0.5,2024-11-08,40.30774381036539
USD,MLP,0.5,2024-11-09,40.3076163996402
USD,MLP,0.5,2024-11-10,40.30762674387729
USD,MLP,0.5,2024-11-11,40.30762540164945
