currency,model,horizon,step,y_pred
EUR,TorchNN,2.0,256,50.744404
EUR,TorchNN,2.0,257,50.93679
EUR,TorchNN,2.0,258,51.129185
EUR,TorchNN,2.0,259,51.32157
EUR,TorchNN,2.0,260,51.513966
EUR,TorchNN,2.0,261,51.706356
EUR,TorchNN,2.0,262,51.89875
EUR,TorchNN,2.0,263,52.09114
EUR,TorchNN,2.0,264,52.28352
EUR,TorchNN,2.0,265,52.475918
EUR,TorchNN,2.0,266,52.6683
EUR,TorchNN,2.0,267,52.8607
EUR,TorchNN,2.0,268,53.05309
EUR,TorchNN,2.0,269,53.24548
EUR,TorchNN,2.0,270,53.437866
EUR,TorchNN,2.0,271,53.630257
EUR,TorchNN,2.0,272,53.82265
EUR,TorchNN,2.0,273,54.015038
EUR,TorchNN,2.0,274,54.20743
EUR,TorchNN,2.0,275,54.399822
EUR,TorchNN,2.0,276,54.592213
EUR,TorchNN,2.0,277,54.78461
EUR,TorchNN,2.0,278,54.97699
EUR,TorchNN,2.0,279,55.16939
EUR,TorchNN,2.0,280,55.361774
EUR,TorchNN,2.0,281,55.554165
EUR,TorchNN,2.0,282,55.74656
EUR,TorchNN,2.0,283,55.938946
EUR,TorchNN,2.0,284,56.13134
EUR,TorchNN,2.0,285,56.32373
EUR,TorchNN,2.0,286,56.516117
EUR,TorchNN,2.0,287,56.708504
EUR,TorchNN,2.0,288,56.9009
EUR,TorchNN,2.0,289,57.093296
EUR,TorchNN,2.0,290,57.285683
EUR,TorchNN,2.0,291,57.47807
EUR,TorchNN,2.0,292,57.67046
EUR,TorchNN,2.0,293,57.86285
EUR,TorchNN,2.0,294,58.05525
EUR,TorchNN,2.0,295,58.24764
EUR,TorchNN,2.0,296,58.44003
EUR,TorchNN,2.0,297,58.632412
EUR,TorchNN,2.0,298,58.824806
EUR,TorchNN,2.0,299,59.017193
EUR,TorchNN,2.0,300,59.209587
EUR,TorchNN,2.0,301,59.401978
EUR,TorchNN,2.0,302,59.59437
EUR,TorchNN,2.0,303,59.786762
EUR,TorchNN,2.0,304,59.979153
EUR,TorchNN,2.0,305,60.17154
EUR,TorchNN,2.0,306,60.363934
EUR,TorchNN,2.0,307,60.556324
EUR,TorchNN,2.0,308,60.748714
EUR,TorchNN,2.0,309,60.9411
EUR,TorchNN,2.0,310,61.13349
EUR,TorchNN,2.0,311,61.325893
EUR,TorchNN,2.0,312,61.518272
EUR,TorchNN,2.0,313,61.710667
EUR,TorchNN,2.0,314,61.903053
EUR,TorchNN,2.0,315,62.095455
EUR,TorchNN,2.0,316,62.287838
EUR,TorchNN,2.0,317,62.480225
EUR,TorchNN,2.0,318,62.67262
EUR,TorchNN,2.0,319,62.86501
EUR,TorchNN,2.0,320,63.0574
EUR,TorchNN,2.0,321,63.24979
EUR,TorchNN,2.0,322,63.44219
EUR,TorchNN,2.0,323,63.63457
EUR,TorchNN,2.0,324,63.82696
EUR,TorchNN,2.0,325,64.01935
EUR,TorchNN,2.0,326,64.211754
EUR,TorchNN,2.0,327,64.40414
EUR,TorchNN,2.0,328,64.596535
EUR,TorchNN,2.0,329,64.788925
EUR,TorchNN,2.0,330,64.98131
EUR,TorchNN,2.0,331,65.1737
EUR,TorchNN,2.0,332,65.36609
EUR,TorchNN,2.0,333,65.55849
EUR,TorchNN,2.0,334,65.75087
EUR,TorchNN,2.0,335,65.94327
EUR,TorchNN,2.0,336,66.13566
EUR,TorchNN,2.0,337,66.32804
EUR,TorchNN,2.0,338,66.52043
EUR,TorchNN,2.0,339,66.71282
EUR,TorchNN,2.0,340,66.90522
EUR,TorchNN,2.0,341,67.0976
EUR,TorchNN,2.0,342,67.29001
EUR,TorchNN,2.0,343,67.48238
EUR,TorchNN,2.0,344,67.67479
EUR,TorchNN,2.0,345,67.867165
EUR,TorchNN,2.0,346,68.05956
EUR,TorchNN,2.0,347,68.251945
EUR,TorchNN,2.0,348,68.44434
EUR,TorchNN,2.0,349,68.636734
EUR,TorchNN,2.0,350,68.829124
