currency,model,horizon,date,y_pred
EUR,MLP,2.0,2025-11-22,43.95220958639936
EUR,MLP,2.0,2025-11-23,43.95220958639936
EUR,MLP,2.0,2025-11-24,43.95220958639936
EUR,MLP,2.0,2025-11-25,43.95220958639936
EUR,MLP,2.0,2025-11-26,43.95220958639936
EUR,MLP,2.0,2025-11-27,43.95220958639936
EUR,MLP,2.0,2025-11-28,43.95220958639936
EUR,MLP,2.0,2025-11-29,43.95220958639936
EUR,MLP,2.0,2025-11-30,43.95220958639936
EUR,MLP,2.0,2025-12-01,43.95220958639936
EUR,MLP,2.0,2025-12-02,43.95220958639936
EUR,MLP,2.0,2025-12-03,43.95220958639936
EUR,MLP,2.0,2025-12-04,43.95220958639936
EUR,MLP,2.0,2025-12-05,43.95220958639936
EUR,MLP,2.0,2025-12-06,43.95220958639936
EUR,MLP,2.0,2025-12-07,43.95220958639936
EUR,MLP,2.0,2025-12-08,43.95220958639936
EUR,MLP,2.0,2025-12-09,43.95220958639936
EUR,MLP,2.0,2025-12-10,43.95220958639936
EUR,MLP,2.0,2025-12-11,43.95220958639936
EUR,MLP,2.0,2025-12-12,43.95220958639936
EUR,MLP,2.0,2025-12-13,43.95220958639936
EUR,MLP,2.0,2025-12-14,43.95220958639936
EUR,MLP,2.0,2025-12-15,43.95220958639936
EUR,MLP,2.0,2025-12-16,43.95220958639936
EUR,MLP,2.0,2025-12-17,43.95220958639936
EUR,MLP,2.0,2025-12-18,43.95220958639936
EUR,MLP,2.0,2025-12-19,43.95220958639936
EUR,MLP,2.0,2025-12-20,43.95220958639936
EUR,MLP,2.0,2025-12-21,43.95220958639936
EUR,MLP,2.0,2025-12-22,43.95220958639936
EUR,MLP,2.0,2025-12-23,43.95220958639936
EUR,MLP,2.0,2025-12-24,43.95220958639936
EUR,MLP,2.0,2025-12-25,43.95220958639936
EUR,MLP,2.0,2025-12-26,43.95220958639936
EUR,MLP,2.0,2025-12-27,43.95220958639936
EUR,MLP,2.0,2025-12-28,43.95220958639936
EUR,MLP,2.0,2025-12-29,43.95220958639936
EUR,MLP,2.0,2025-12-30,43.95220958639936
EUR,MLP,2.0,2025-12-31,43.95220958639936
EUR,MLP,2.0,2026-01-01,43.95220958639936
EUR,MLP,2.0,2026-01-02,43.95220958639936
EUR,MLP,2.0,2026-01-03,43.95220958639936
EUR,MLP,2.0,2026-01-04,43.95220958639936
EUR,MLP,2.0,2026-01-05,43.95220958639936
EUR,MLP,2.0,2026-01-06,43.95220958639936
EUR,MLP,2.0,2026-01-07,43.95220958639936
EUR,MLP,2.0,2026-01-08,43.95220958639936
EUR,MLP,2.0,2026-01-09,43.95220958639936
EUR,MLP,2.0,2026-01-10,43.95220958639936
EUR,MLP,2.0,2026-01-11,43.95220958639936
EUR,MLP,2.0,2026-01-12,43.95220958639936
EUR,MLP,2.0,2026-01-13,43.95220958639936
EUR,MLP,2.0,2026-01-14,43.95220958639936
EUR,MLP,2.0,2026-01-15,43.95220958639936
EUR,MLP,2.0,2026-01-16,43.95220958639936
EUR,MLP,2.0,2026-01-17,43.95220958639936
EUR,MLP,2.0,2026-01-18,43.95220958639936
EUR,MLP,2.0,2026-01-19,43.95220958639936
EUR,MLP,2.0,2026-01-20,43.95220958639936
EUR,MLP,2.0,2026-01-21,43.95220958639936
EUR,MLP,2.0,2026-01-22,43.95220958639936
EUR,MLP,2.0,2026-01-23,43.95220958639936
EUR,MLP,2.0,2026-01-24,43.95220958639936
EUR,MLP,2.0,2026-01-25,43.95220958639936
EUR,MLP,2.0,2026-01-26,43.95220958639936
EUR,MLP,2.0,2026-01-27,43.95220958639936
EUR,MLP,2.0,2026-01-28,43.95220958639936
EUR,MLP,2.0,2026-01-29,43.95220958639936
EUR,MLP,2.0,2026-01-30,43.95220958639936
EUR,MLP,2.0,2026-01-31,43.95220958639936
EUR,MLP,2.0,2026-02-01,43.95220958639936
EUR,MLP,2.0,2026-02-02,43.95220958639936
EUR,MLP,2.0,2026-02-03,43.95220958639936
EUR,MLP,2.0,2026-02-04,43.95220958639936
EUR,MLP,2.0,2026-02-05,43.95220958639936
EUR,MLP,2.0,2026-02-06,43.95220958639936
