currency,model,horizon,step,y_pred
USD,Poly2,1.5,256,41.578293774370124
USD,Poly2,1.5,257,41.59118386706976
USD,Poly2,1.5,258,41.604044985886475
USD,Poly2,1.5,259,41.61687713082027
USD,Poly2,1.5,260,41.62968030187115
USD,Poly2,1.5,261,41.642454499039104
USD,Poly2,1.5,262,41.655199722324134
USD,Poly2,1.5,263,41.66791597172625
USD,Poly2,1.5,264,41.68060324724544
USD,Poly2,1.5,265,41.693261548881715
USD,Poly2,1.5,266,41.70589087663507
USD,Poly2,1.5,267,41.7184912305055
USD,Poly2,1.5,268,41.731062610493005
USD,Poly2,1.5,269,41.7436050165976
USD,Poly2,1.5,270,41.756118448819265
USD,Poly2,1.5,271,41.76860290715801
USD,Poly2,1.5,272,41.78105839161384
USD,Poly2,1.5,273,41.79348490218675
USD,Poly2,1.5,274,41.805882438876736
USD,Poly2,1.5,275,41.8182510016838
USD,Poly2,1.5,276,41.83059059060795
USD,Poly2,1.5,277,41.84290120564917
USD,Poly2,1.5,278,41.85518284680747
USD,Poly2,1.5,279,41.86743551408286
USD,Poly2,1.5,280,41.879659207475314
USD,Poly2,1.5,281,41.89185392698486
USD,Poly2,1.5,282,41.904019672611476
USD,Poly2,1.5,283,41.91615644435518
USD,Poly2,1.5,284,41.92826424221596
USD,Poly2,1.5,285,41.94034306619382
USD,Poly2,1.5,286,41.95239291628876
USD,Poly2,1.5,287,41.96441379250077
USD,Poly2,1.5,288,41.97640569482987
USD,Poly2,1.5,289,41.988368623276045
USD,Poly2,1.5,290,42.0003025778393
USD,Poly2,1.5,291,42.012207558519634
USD,Poly2,1.5,292,42.02408356531705
USD,Poly2,1.5,293,42.035930598231545
USD,Poly2,1.5,294,42.047748657263114
USD,Poly2,1.5,295,42.05953774241176
USD,Poly2,1.5,296,42.0712978536775
USD,Poly2,1.5,297,42.08302899106031
USD,Poly2,1.5,298,42.09473115456019
USD,Poly2,1.5,299,42.106404344177164
USD,Poly2,1.5,300,42.118048559911216
