currency,model,horizon,date,y_pred
USD,RNN,1.0,2024-09-13,40.5038702126446
USD,RNN,1.0,2024-09-14,40.47797912206962
USD,RNN,1.0,2024-09-15,40.44481919159394
USD,RNN,1.0,2024-09-16,40.42682363012464
USD,RNN,1.0,2024-09-17,40.427706916961185
USD,RNN,1.0,2024-09-18,40.423202158131545
USD,RNN,1.0,2024-09-19,40.42137418510382
USD,RNN,1.0,2024-09-20,40.42155315554347
USD,RNN,1.0,2024-09-21,40.42189876407375
USD,RNN,1.0,2024-09-22,40.422245664372184
USD,RNN,1.0,2024-09-23,40.42263797839444
USD,RNN,1.0,2024-09-24,40.42264932173346
USD,RNN,1.0,2024-09-25,40.42271003483625
USD,RNN,1.0,2024-09-26,40.42266692207443
USD,RNN,1.0,2024-09-27,40.42264572900331
USD,RNN,1.0,2024-09-28,40.42262703873296
USD,RNN,1.0,2024-09-29,40.42262423317403
USD,RNN,1.0,2024-09-30,40.42262035786959
USD,RNN,1.0,2024-10-01,40.42262473777096
USD,RNN,1.0,2024-10-02,40.4226246166677
USD,RNN,1.0,2024-10-03,40.42262655431991
USD,RNN,1.0,2024-10-04,40.42262707910072
USD,RNN,1.0,2024-10-05,40.422627361675005
USD,RNN,1.0,2024-10-06,40.42262768461704
USD,RNN,1.0,2024-10-07,40.422627765352544
USD,RNN,1.0,2024-10-08,40.422627846088055
USD,RNN,1.0,2024-10-09,40.422627846088055
USD,RNN,1.0,2024-10-10,40.42262786627193
USD,RNN,1.0,2024-10-11,40.422627846088055
USD,RNN,1.0,2024-10-12,40.422627846088055
USD,RNN,1.0,2024-10-13,40.422627846088055
USD,RNN,1.0,2024-10-14,40.422627846088055
USD,RNN,1.0,2024-10-15,40.422627846088055
USD,RNN,1.0,2024-10-16,40.422627846088055
USD,RNN,1.0,2024-10-17,40.422627846088055
USD,RNN,1.0,2024-10-18,40.422627846088055
USD,RNN,1.0,2024-10-19,40.422627846088055
USD,RNN,1.0,2024-10-20,40.422627846088055
USD,RNN,1.0,2024-10-21,40.422627846088055
USD,RNN,1.0,2024-10-22,40.422627846088055
USD,RNN,1.0,2024-10-23,40.422627846088055
USD,RNN,1.0,2024-10-24,40.422627846088055
USD,RNN,1.0,2024-10-25,40.422627846088055
USD,RNN,1.0,2024-10-26,40.422627846088055
USD,RNN,1.0,2024-10-27,40.422627846088055
USD,RNN,1.0,2024-10-28,40.422627846088055
USD,RNN,1.0,2024-10-29,40.422627846088055
USD,RNN,1.0,2024-10-30,40.422627846088055
USD,RNN,1.0,2024-10-31,40.422627846088055
USD,RNN,1.0,2024-11-01,40.422627846088055
USD,RNN,1.0,2024-11-02,40.422627846088055
USD,RNN,1.0,2024-11-03,40.422627846088055
USD,RNN,1.0,2024-11-04,40.422627846088055
USD,RNN,1.0,2024-11-05,40.422627846088055
USD,RNN,1.0,2024-11-06,40.422627846088055
USD,RNN,1.0,2024-11-07,40.422627846088055
USD,RNN,1.0,2024-11-08,40.422627846088055
USD,RNN,1.0,2024-11-09,40.422627846088055
USD,RNN,1.0,2024-11-10,40.422627846088055
USD,RNN,1.0,2024-11-11,40.422627846088055
USD,RNN,1.0,2024-11-12,40.422627846088055
USD,RNN,1.0,2024-11-13,40.422627846088055
USD,RNN,1.0,2024-11-14,40.422627846088055
USD,RNN,1.0,2024-11-15,40.422627846088055
USD,RNN,1.0,2024-11-16,40.422627846088055
USD,RNN,1.0,2024-11-17,40.422627846088055
USD,RNN,1.0,2024-11-18,40.422627846088055
USD,RNN,1.0,2024-11-19,40.422627846088055
USD,RNN,1.0,2024-11-20,40.422627846088055
USD,RNN,1.0,2024-11-21,40.422627846088055
USD,RNN,1.0,2024-11-22,40.422627846088055
USD,RNN,1.0,2024-11-23,40.422627846088055
USD,RNN,1.0,2024-11-24,40.422627846088055
USD,RNN,1.0,2024-11-25,40.422627846088055
USD,RNN,1.0,2024-11-26,40.422627846088055
USD,RNN,1.0,2024-11-27,40.422627846088055
USD,RNN,1.0,2024-11-28,40.422627846088055
USD,RNN,1.0,2024-11-29,40.422627846088055
USD,RNN,1.0,2024-11-30,40.422627846088055
USD,RNN,1.0,2024-12-01,40.422627846088055
USD,RNN,1.0,2024-12-02,40.422627846088055
USD,RNN,1.0,2024-12-03,40.422627846088055
USD,RNN,1.0,2024-12-04,40.422627846088055
USD,RNN,1.0,2024-12-05,40.422627846088055
USD,RNN,1.0,2024-12-06,40.422627846088055
USD,RNN,1.0,2024-12-07,40.422627846088055
