currency,model,horizon,step,y_pred
USD,TorchNN,2.0,256,41.736004
USD,TorchNN,2.0,257,41.752514
USD,TorchNN,2.0,258,41.76902
USD,TorchNN,2.0,259,41.78554
USD,TorchNN,2.0,260,41.802067
USD,TorchNN,2.0,261,41.818577
USD,TorchNN,2.0,262,41.849453
USD,TorchNN,2.0,263,41.88886
USD,TorchNN,2.0,264,41.941536
USD,TorchNN,2.0,265,42.006004
USD,TorchNN,2.0,266,42.07454
USD,TorchNN,2.0,267,42.16392
USD,TorchNN,2.0,268,42.259052
USD,TorchNN,2.0,269,42.357418
USD,TorchNN,2.0,270,42.464176
USD,TorchNN,2.0,271,42.5796
USD,TorchNN,2.0,272,42.700684
USD,TorchNN,2.0,273,42.82176
USD,TorchNN,2.0,274,42.94284
USD,TorchNN,2.0,275,43.06392
USD,TorchNN,2.0,276,43.185
USD,TorchNN,2.0,277,43.306076
USD,TorchNN,2.0,278,43.42716
USD,TorchNN,2.0,279,43.549915
USD,TorchNN,2.0,280,43.673283
USD,TorchNN,2.0,281,43.79666
USD,TorchNN,2.0,282,43.920033
USD,TorchNN,2.0,283,44.043404
USD,TorchNN,2.0,284,44.166775
USD,TorchNN,2.0,285,44.290154
USD,TorchNN,2.0,286,44.413517
USD,TorchNN,2.0,287,44.5369
USD,TorchNN,2.0,288,44.66027
USD,TorchNN,2.0,289,44.78364
USD,TorchNN,2.0,290,44.90701
USD,TorchNN,2.0,291,45.030384
USD,TorchNN,2.0,292,45.153755
USD,TorchNN,2.0,293,45.277134
USD,TorchNN,2.0,294,45.4005
USD,TorchNN,2.0,295,45.52388
USD,TorchNN,2.0,296,45.647255
USD,TorchNN,2.0,297,45.770626
USD,TorchNN,2.0,298,45.893993
USD,TorchNN,2.0,299,46.01737
USD,TorchNN,2.0,300,46.140743
USD,TorchNN,2.0,301,46.26412
USD,TorchNN,2.0,302,46.38749
USD,TorchNN,2.0,303,46.51086
USD,TorchNN,2.0,304,46.634228
USD,TorchNN,2.0,305,46.757607
USD,TorchNN,2.0,306,46.880978
USD,TorchNN,2.0,307,47.00435
USD,TorchNN,2.0,308,47.12772
USD,TorchNN,2.0,309,47.251095
USD,TorchNN,2.0,310,47.37447
USD,TorchNN,2.0,311,47.497845
USD,TorchNN,2.0,312,47.621212
USD,TorchNN,2.0,313,47.74459
USD,TorchNN,2.0,314,47.86796
USD,TorchNN,2.0,315,47.991337
USD,TorchNN,2.0,316,48.11471
USD,TorchNN,2.0,317,48.238083
USD,TorchNN,2.0,318,48.361458
USD,TorchNN,2.0,319,48.484833
USD,TorchNN,2.0,320,48.608204
USD,TorchNN,2.0,321,48.73157
USD,TorchNN,2.0,322,48.854946
USD,TorchNN,2.0,323,48.97832
USD,TorchNN,2.0,324,49.101696
USD,TorchNN,2.0,325,49.225063
USD,TorchNN,2.0,326,49.34844
USD,TorchNN,2.0,327,49.471813
USD,TorchNN,2.0,328,49.59519
USD,TorchNN,2.0,329,49.71856
USD,TorchNN,2.0,330,49.841934
USD,TorchNN,2.0,331,49.965305
USD,TorchNN,2.0,332,50.08868
USD,TorchNN,2.0,333,50.212055
USD,TorchNN,2.0,334,50.335423
USD,TorchNN,2.0,335,50.45879
USD,TorchNN,2.0,336,50.58269
USD,TorchNN,2.0,337,50.706867
USD,TorchNN,2.0,338,50.83105
USD,TorchNN,2.0,339,50.95525
USD,TorchNN,2.0,340,51.079422
USD,TorchNN,2.0,341,51.20361
USD,TorchNN,2.0,342,51.327793
USD,TorchNN,2.0,343,51.45198
