currency,model,horizon,step,y_pred
EUR,TorchNN,0.5,256,48.474773
EUR,TorchNN,0.5,257,48.540936
EUR,TorchNN,0.5,258,48.618748
EUR,TorchNN,0.5,259,48.696568
EUR,TorchNN,0.5,260,48.81438
EUR,TorchNN,0.5,261,48.95084
EUR,TorchNN,0.5,262,49.08729
EUR,TorchNN,0.5,263,49.223736
EUR,TorchNN,0.5,264,49.360157
EUR,TorchNN,0.5,265,49.49664
EUR,TorchNN,0.5,266,49.633068
EUR,TorchNN,0.5,267,49.769535
EUR,TorchNN,0.5,268,49.90597
EUR,TorchNN,0.5,269,50.04244
EUR,TorchNN,0.5,270,50.178875
EUR,TorchNN,0.5,271,50.31534
EUR,TorchNN,0.5,272,50.451786
EUR,TorchNN,0.5,273,50.588226
EUR,TorchNN,0.5,274,50.724678
EUR,TorchNN,0.5,275,50.861122
EUR,TorchNN,0.5,276,50.997562
EUR,TorchNN,0.5,277,51.134007
EUR,TorchNN,0.5,278,51.270485
EUR,TorchNN,0.5,279,51.406933
EUR,TorchNN,0.5,280,51.543385
EUR,TorchNN,0.5,281,51.679813
EUR,TorchNN,0.5,282,51.81628
EUR,TorchNN,0.5,283,51.9527
EUR,TorchNN,0.5,284,52.089176
EUR,TorchNN,0.5,285,52.225624
EUR,TorchNN,0.5,286,52.362072
EUR,TorchNN,0.5,287,52.49852
EUR,TorchNN,0.5,288,52.63498
EUR,TorchNN,0.5,289,52.77142
EUR,TorchNN,0.5,290,52.90787
EUR,TorchNN,0.5,291,53.044308
EUR,TorchNN,0.5,292,53.180767
EUR,TorchNN,0.5,293,53.317223
EUR,TorchNN,0.5,294,53.453667
EUR,TorchNN,0.5,295,53.59012
EUR,TorchNN,0.5,296,53.726566
EUR,TorchNN,0.5,297,53.86301
EUR,TorchNN,0.5,298,53.999477
EUR,TorchNN,0.5,299,54.135914
EUR,TorchNN,0.5,300,54.272343
EUR,TorchNN,0.5,301,54.408802
EUR,TorchNN,0.5,302,54.54526
EUR,TorchNN,0.5,303,54.681713
EUR,TorchNN,0.5,304,54.818172
EUR,TorchNN,0.5,305,54.95462
EUR,TorchNN,0.5,306,55.091072
EUR,TorchNN,0.5,307,55.227528
EUR,TorchNN,0.5,308,55.363968
EUR,TorchNN,0.5,309,55.500412
EUR,TorchNN,0.5,310,55.636864
EUR,TorchNN,0.5,311,55.77333
EUR,TorchNN,0.5,312,55.909763
EUR,TorchNN,0.5,313,56.04623
EUR,TorchNN,0.5,314,56.18268
EUR,TorchNN,0.5,315,56.319103
EUR,TorchNN,0.5,316,56.455563
EUR,TorchNN,0.5,317,56.592022
EUR,TorchNN,0.5,318,56.72847
EUR,TorchNN,0.5,319,56.864925
EUR,TorchNN,0.5,320,57.00135
EUR,TorchNN,0.5,321,57.137802
EUR,TorchNN,0.5,322,57.274258
EUR,TorchNN,0.5,323,57.41071
EUR,TorchNN,0.5,324,57.54718
EUR,TorchNN,0.5,325,57.683594
EUR,TorchNN,0.5,326,57.820072
EUR,TorchNN,0.5,327,57.956524
EUR,TorchNN,0.5,328,58.092957
EUR,TorchNN,0.5,329,58.229416
EUR,TorchNN,0.5,330,58.36587
EUR,TorchNN,0.5,331,58.502304
EUR,TorchNN,0.5,332,58.638756
EUR,TorchNN,0.5,333,58.775196
EUR,TorchNN,0.5,334,58.91166
EUR,TorchNN,0.5,335,59.048134
EUR,TorchNN,0.5,336,59.18457
EUR,TorchNN,0.5,337,59.32102
EUR,TorchNN,0.5,338,59.457466
EUR,TorchNN,0.5,339,59.59391
EUR,TorchNN,0.5,340,59.730366
EUR,TorchNN,0.5,341,59.866795
EUR,TorchNN,0.5,342,60.003265
EUR,TorchNN,0.5,343,60.139706
EUR,TorchNN,0.5,344,60.276154
EUR,TorchNN,0.5,345,60.412617
EUR,TorchNN,0.5,346,60.549053
EUR,TorchNN,0.5,347,60.68551
EUR,TorchNN,0.5,348,60.821953
EUR,TorchNN,0.5,349,60.958416
EUR,TorchNN,0.5,350,61.094856
EUR,TorchNN,0.5,351,61.231304
EUR,TorchNN,0.5,352,61.367756
EUR,TorchNN,0.5,353,61.50421
EUR,TorchNN,0.5,354,61.640617
EUR,TorchNN,0.5,355,61.77709
EUR,TorchNN,0.5,356,61.913567
EUR,TorchNN,0.5,357,62.05
EUR,TorchNN,0.5,358,62.186466
EUR,TorchNN,0.5,359,62.32289
EUR,TorchNN,0.5,360,62.459328
EUR,TorchNN,0.5,361,62.595806
EUR,TorchNN,0.5,362,62.732235
EUR,TorchNN,0.5,363,62.8687
EUR,TorchNN,0.5,364,63.005142
EUR,TorchNN,0.5,365,63.14159
EUR,TorchNN,0.5,366,63.27806
EUR,TorchNN,0.5,367,63.414486
EUR,TorchNN,0.5,368,63.55096
EUR,TorchNN,0.5,369,63.687397
EUR,TorchNN,0.5,370,63.823833
EUR,TorchNN,0.5,371,63.96028
EUR,TorchNN,0.5,372,64.09675
EUR,TorchNN,0.5,373,64.23321
EUR,TorchNN,0.5,374,64.36964
EUR,TorchNN,0.5,375,64.50611
EUR,TorchNN,0.5,376,64.642525
EUR,TorchNN,0.5,377,64.778984
EUR,TorchNN,0.5,378,64.91543
EUR,TorchNN,0.5,379,65.05187
EUR,TorchNN,0.5,380,65.18834
EUR,TorchNN,0.5,381,65.324776
EUR,TorchNN,0.5,382,65.46123
EUR,TorchNN,0.5,383,65.597664
