region,model,horizon,date,y_pred
East,LSTM,1.5,2027-10-31,14433.388207627326
East,LSTM,1.5,2027-11-30,14443.592207999174
East,LSTM,1.5,2027-12-31,14447.338723540059
East,LSTM,1.5,2028-01-31,14449.403372940518
East,LSTM,1.5,2028-02-29,14450.179303592711
East,LSTM,1.5,2028-03-31,14450.501635983246
East,LSTM,1.5,2028-04-30,14450.583406227192
East,LSTM,1.5,2028-05-31,14450.788087984809
East,LSTM,1.5,2028-06-30,14450.889423976283
East,LSTM,1.5,2028-07-31,14450.841681976022
East,LSTM,1.5,2028-08-31,14450.654103006776
East,LSTM,1.5,2028-09-30,14450.656093077774
East,LSTM,1.5,2028-10-31,14450.656822113684
East,LSTM,1.5,2028-11-30,14450.65703885409
East,LSTM,1.5,2028-12-31,14450.657078261436
East,LSTM,1.5,2029-01-31,14450.65703885409
East,LSTM,1.5,2029-02-28,14450.656999446743
East,LSTM,1.5,2029-03-31,14450.656979743071
East,LSTM,1.5,2029-04-30,14450.656960039398
East,LSTM,1.5,2029-05-31,14450.656979743071
East,LSTM,1.5,2029-06-30,14450.656999446743
East,LSTM,1.5,2029-07-31,14450.656979743071
East,LSTM,1.5,2029-08-31,14450.656979743071
East,LSTM,1.5,2029-09-30,14450.656979743071
East,LSTM,1.5,2029-10-31,14450.656979743071
East,LSTM,1.5,2029-11-30,14450.656979743071
East,LSTM,1.5,2029-12-31,14450.656979743071
East,LSTM,1.5,2030-01-31,14450.656979743071
East,LSTM,1.5,2030-02-28,14450.656960039398
East,LSTM,1.5,2030-03-31,14450.656979743071
East,LSTM,1.5,2030-04-30,14450.656979743071
East,LSTM,1.5,2030-05-31,14450.656960039398
East,LSTM,1.5,2030-06-30,14450.656979743071
East,LSTM,1.5,2030-07-31,14450.656979743071
East,LSTM,1.5,2030-08-31,14450.656960039398
East,LSTM,1.5,2030-09-30,14450.656979743071
East,LSTM,1.5,2030-10-31,14450.656979743071
East,LSTM,1.5,2030-11-30,14450.656960039398
East,LSTM,1.5,2030-12-31,14450.656979743071
East,LSTM,1.5,2031-01-31,14450.656979743071
East,LSTM,1.5,2031-02-28,14450.656960039398
East,LSTM,1.5,2031-03-31,14450.656979743071
East,LSTM,1.5,2031-04-30,14450.656979743071
East,LSTM,1.5,2031-05-31,14450.656960039398
East,LSTM,1.5,2031-06-30,14450.656979743071
East,LSTM,1.5,2031-07-31,14450.656979743071
East,LSTM,1.5,2031-08-31,14450.656960039398
East,LSTM,1.5,2031-09-30,14450.656979743071
East,LSTM,1.5,2031-10-31,14450.656979743071
