region,model,horizon,date,y_pred
Central,RNN,2.0,2027-10-31,10787.208389056825
Central,RNN,2.0,2027-11-30,10635.917802616752
Central,RNN,2.0,2027-12-31,10890.978368374912
Central,RNN,2.0,2028-01-31,10490.106229322992
Central,RNN,2.0,2028-02-29,10808.892765227689
Central,RNN,2.0,2028-03-31,10726.344518948006
Central,RNN,2.0,2028-04-30,10770.26704468412
Central,RNN,2.0,2028-05-31,10773.974761005817
Central,RNN,2.0,2028-06-30,10762.2969975248
Central,RNN,2.0,2028-07-31,10768.37972565698
Central,RNN,2.0,2028-08-31,10760.781033657899
Central,RNN,2.0,2028-09-30,10762.211308267837
Central,RNN,2.0,2028-10-31,10762.278597991097
Central,RNN,2.0,2028-11-30,10762.142651722073
Central,RNN,2.0,2028-12-31,10762.613522074602
Central,RNN,2.0,2029-01-31,10762.454024402437
Central,RNN,2.0,2029-02-28,10762.522575808009
Central,RNN,2.0,2029-03-31,10762.495291928031
Central,RNN,2.0,2029-04-30,10762.476471833557
Central,RNN,2.0,2029-05-31,10762.483253375978
Central,RNN,2.0,2029-06-30,10762.475525571823
Central,RNN,2.0,2029-07-31,10762.479783749623
Central,RNN,2.0,2029-08-31,10762.479731179526
Central,RNN,2.0,2029-09-30,10762.479783749623
Central,RNN,2.0,2029-10-31,10762.480362020682
Central,RNN,2.0,2029-11-30,10762.479941459913
Central,RNN,2.0,2029-12-31,10762.480046600105
Central,RNN,2.0,2030-01-31,10762.479941459913
Central,RNN,2.0,2030-02-28,10762.479994030009
Central,RNN,2.0,2030-03-31,10762.479941459913
Central,RNN,2.0,2030-04-30,10762.479994030009
Central,RNN,2.0,2030-05-31,10762.479941459913
Central,RNN,2.0,2030-06-30,10762.479994030009
Central,RNN,2.0,2030-07-31,10762.479941459913
Central,RNN,2.0,2030-08-31,10762.479994030009
Central,RNN,2.0,2030-09-30,10762.480046600105
Central,RNN,2.0,2030-10-31,10762.480046600105
Central,RNN,2.0,2030-11-30,10762.479994030009
Central,RNN,2.0,2030-12-31,10762.479994030009
Central,RNN,2.0,2031-01-31,10762.480046600105
Central,RNN,2.0,2031-02-28,10762.479994030009
Central,RNN,2.0,2031-03-31,10762.480046600105
Central,RNN,2.0,2031-04-30,10762.480099170201
Central,RNN,2.0,2031-05-31,10762.480046600105
Central,RNN,2.0,2031-06-30,10762.479994030009
Central,RNN,2.0,2031-07-31,10762.479994030009
Central,RNN,2.0,2031-08-31,10762.479994030009
Central,RNN,2.0,2031-09-30,10762.479994030009
Central,RNN,2.0,2031-10-31,10762.479941459913
Central,RNN,2.0,2031-11-30,10762.479994030009
Central,RNN,2.0,2031-12-31,10762.480046600105
Central,RNN,2.0,2032-01-31,10762.479941459913
Central,RNN,2.0,2032-02-29,10762.479994030009
Central,RNN,2.0,2032-03-31,10762.480046600105
Central,RNN,2.0,2032-04-30,10762.479994030009
Central,RNN,2.0,2032-05-31,10762.479994030009
Central,RNN,2.0,2032-06-30,10762.480099170201
Central,RNN,2.0,2032-07-31,10762.480046600105
Central,RNN,2.0,2032-08-31,10762.480099170201
Central,RNN,2.0,2032-09-30,10762.479994030009
Central,RNN,2.0,2032-10-31,10762.480046600105
Central,RNN,2.0,2032-11-30,10762.480046600105
Central,RNN,2.0,2032-12-31,10762.479941459913
Central,RNN,2.0,2033-01-31,10762.480099170201
Central,RNN,2.0,2033-02-28,10762.480046600105
Central,RNN,2.0,2033-03-31,10762.480046600105
