region,model,horizon,date,y_pred
West,poly_deg2,2.0,2027-10-31,14662.493053734686
West,poly_deg2,2.0,2027-11-30,14596.827713287657
West,poly_deg2,2.0,2027-12-31,14523.205469548593
West,poly_deg2,2.0,2028-01-31,14441.626322517492
West,poly_deg2,2.0,2028-02-29,14352.090272194357
West,poly_deg2,2.0,2028-03-31,14254.597318579186
West,poly_deg2,2.0,2028-04-30,14149.14746167198
West,poly_deg2,2.0,2028-05-31,14035.74070147274
West,poly_deg2,2.0,2028-06-30,13914.377037981463
West,poly_deg2,2.0,2028-07-31,13785.05647119815
West,poly_deg2,2.0,2028-08-31,13647.779001122803
West,poly_deg2,2.0,2028-09-30,13502.54462775542
West,poly_deg2,2.0,2028-10-31,13349.353351096002
West,poly_deg2,2.0,2028-11-30,13188.20517114455
West,poly_deg2,2.0,2028-12-31,13019.10008790106
West,poly_deg2,2.0,2029-01-31,12842.038101365537
West,poly_deg2,2.0,2029-02-28,12657.019211537978
West,poly_deg2,2.0,2029-03-31,12464.043418418383
West,poly_deg2,2.0,2029-04-30,12263.110722006753
West,poly_deg2,2.0,2029-05-31,12054.22112230309
West,poly_deg2,2.0,2029-06-30,11837.374619307388
West,poly_deg2,2.0,2029-07-31,11612.571213019653
West,poly_deg2,2.0,2029-08-31,11379.810903439882
West,poly_deg2,2.0,2029-09-30,11139.093690568077
West,poly_deg2,2.0,2029-10-31,10890.419574404234
West,poly_deg2,2.0,2029-11-30,10633.788554948358
West,poly_deg2,2.0,2029-12-31,10369.200632200445
West,poly_deg2,2.0,2030-01-31,10096.6558061605
West,poly_deg2,2.0,2030-02-28,9816.154076828516
West,poly_deg2,2.0,2030-03-31,9527.695444204499
West,poly_deg2,2.0,2030-04-30,9231.279908288443
West,poly_deg2,2.0,2030-05-31,8926.907469080355
West,poly_deg2,2.0,2030-06-30,8614.578126580234
West,poly_deg2,2.0,2030-07-31,8294.291880788072
West,poly_deg2,2.0,2030-08-31,7966.04873170388
West,poly_deg2,2.0,2030-09-30,7629.848679327651
West,poly_deg2,2.0,2030-10-31,7285.691723659384
West,poly_deg2,2.0,2030-11-30,6933.577864699084
West,poly_deg2,2.0,2030-12-31,6573.507102446747
West,poly_deg2,2.0,2031-01-31,6205.479436902377
West,poly_deg2,2.0,2031-02-28,5829.494868065972
West,poly_deg2,2.0,2031-03-31,5445.55339593753
West,poly_deg2,2.0,2031-04-30,5053.6550205170515
West,poly_deg2,2.0,2031-05-31,4653.79974180454
West,poly_deg2,2.0,2031-06-30,4245.987559799991
West,poly_deg2,2.0,2031-07-31,3830.2184745034074
West,poly_deg2,2.0,2031-08-31,3406.4924859147914
West,poly_deg2,2.0,2031-09-30,2974.809594034141
West,poly_deg2,2.0,2031-10-31,2535.1697988614505
West,poly_deg2,2.0,2031-11-30,2087.5731003967267
West,poly_deg2,2.0,2031-12-31,1632.0194986399683
West,poly_deg2,2.0,2032-01-31,1168.50899359117
West,poly_deg2,2.0,2032-02-29,697.0415852503447
West,poly_deg2,2.0,2032-03-31,217.61727361747944
West,poly_deg2,2.0,2032-04-30,-269.7639413074194
West,poly_deg2,2.0,2032-05-31,-765.102059524359
West,poly_deg2,2.0,2032-06-30,-1268.3970810333267
West,poly_deg2,2.0,2032-07-31,-1779.6490058343334
West,poly_deg2,2.0,2032-08-31,-2298.8578339273736
West,poly_deg2,2.0,2032-09-30,-2826.0235653124546
West,poly_deg2,2.0,2032-10-31,-3361.146199989562
West,poly_deg2,2.0,2032-11-30,-3904.22573795871
West,poly_deg2,2.0,2032-12-31,-4455.262179219893
West,poly_deg2,2.0,2033-01-31,-5014.255523773116
West,poly_deg2,2.0,2033-02-28,-5581.205771618364
West,poly_deg2,2.0,2033-03-31,-6156.112922755654
