region,model,horizon,date,y_pred
South,MLP,0.5,2027-10-31,9144.184361932757
South,MLP,0.5,2027-11-30,9140.403054544851
South,MLP,0.5,2027-12-31,9340.98760821027
South,MLP,0.5,2028-01-31,9218.318220544654
South,MLP,0.5,2028-02-29,9289.844735168334
South,MLP,0.5,2028-03-31,9604.77958071098
South,MLP,0.5,2028-04-30,9029.515012525679
South,MLP,0.5,2028-05-31,9145.089394960381
South,MLP,0.5,2028-06-30,8975.767905574658
South,MLP,0.5,2028-07-31,9290.56746267503
South,MLP,0.5,2028-08-31,9192.86643059738
South,MLP,0.5,2028-09-30,9196.427379731438
South,MLP,0.5,2028-10-31,9192.137025567838
South,MLP,0.5,2028-11-30,9200.368307357186
South,MLP,0.5,2028-12-31,9200.84488124782
South,MLP,0.5,2029-01-31,9225.500856828778
