region,model,horizon,date,y_pred
East,MLP,2.0,2027-10-31,14739.334294459084
East,MLP,2.0,2027-11-30,14447.43152784102
East,MLP,2.0,2027-12-31,14777.93599714776
East,MLP,2.0,2028-01-31,13990.087528935865
East,MLP,2.0,2028-02-29,14228.346690491755
East,MLP,2.0,2028-03-31,14690.549772847295
East,MLP,2.0,2028-04-30,14819.23848232745
East,MLP,2.0,2028-05-31,14550.005717844713
East,MLP,2.0,2028-06-30,14384.715721101578
East,MLP,2.0,2028-07-31,14607.897119598672
East,MLP,2.0,2028-08-31,14593.406131928965
East,MLP,2.0,2028-09-30,14604.430494736163
East,MLP,2.0,2028-10-31,14641.585750772287
East,MLP,2.0,2028-11-30,14597.87334872595
East,MLP,2.0,2028-12-31,14577.855047231596
East,MLP,2.0,2029-01-31,14593.632487727147
East,MLP,2.0,2029-02-28,14604.407874919285
East,MLP,2.0,2029-03-31,14604.779092123126
East,MLP,2.0,2029-04-30,14597.83228627092
East,MLP,2.0,2029-05-31,14595.91054761247
East,MLP,2.0,2029-06-30,14594.702830664894
East,MLP,2.0,2029-07-31,14594.74452363747
East,MLP,2.0,2029-08-31,14597.415671803932
East,MLP,2.0,2029-09-30,14597.508554919585
East,MLP,2.0,2029-10-31,14596.310926252709
East,MLP,2.0,2029-11-30,14596.043113926029
East,MLP,2.0,2029-12-31,14596.073024102006
East,MLP,2.0,2030-01-31,14596.33429480917
East,MLP,2.0,2030-02-28,14596.562345123251
East,MLP,2.0,2030-03-31,14596.563960824456
East,MLP,2.0,2030-04-30,14596.46461490398
East,MLP,2.0,2030-05-31,14596.36932794019
East,MLP,2.0,2030-06-30,14596.389662130976
East,MLP,2.0,2030-07-31,14596.450664703327
East,MLP,2.0,2030-08-31,14596.46382675705
East,MLP,2.0,2030-09-30,14596.456812249377
East,MLP,2.0,2030-10-31,14596.440734052014
East,MLP,2.0,2030-11-30,14596.42843895991
East,MLP,2.0,2030-12-31,14596.432734360678
East,MLP,2.0,2031-01-31,14596.440418793241
East,MLP,2.0,2031-02-28,14596.443098492802
East,MLP,2.0,2031-03-31,14596.441049310784
East,MLP,2.0,2031-04-30,14596.437936130413
East,MLP,2.0,2031-05-31,14596.43718739083
East,MLP,2.0,2031-06-30,14596.438133167145
East,MLP,2.0,2031-07-31,14596.4391971655
East,MLP,2.0,2031-08-31,14596.439630646311
East,MLP,2.0,2031-09-30,14596.439118350807
East,MLP,2.0,2031-10-31,14596.438803092036
East,MLP,2.0,2031-11-30,14596.438606055304
East,MLP,2.0,2031-12-31,14596.438842499383
East,MLP,2.0,2032-01-31,14596.438842499383
East,MLP,2.0,2032-02-29,14596.439000128768
East,MLP,2.0,2032-03-31,14596.438960721422
East,MLP,2.0,2032-04-30,14596.438921314075
East,MLP,2.0,2032-05-31,14596.438881906728
East,MLP,2.0,2032-06-30,14596.438881906728
East,MLP,2.0,2032-07-31,14596.438921314075
East,MLP,2.0,2032-08-31,14596.438921314075
East,MLP,2.0,2032-09-30,14596.438921314075
East,MLP,2.0,2032-10-31,14596.438921314075
East,MLP,2.0,2032-11-30,14596.438921314075
East,MLP,2.0,2032-12-31,14596.438842499383
East,MLP,2.0,2033-01-31,14596.438842499383
East,MLP,2.0,2033-02-28,14596.438921314075
East,MLP,2.0,2033-03-31,14596.438842499383
