region,model,horizon,date,y_pred
South,MLP,1.0,2027-10-31,9144.184361932757
South,MLP,1.0,2027-11-30,9140.403054544851
South,MLP,1.0,2027-12-31,9340.98760821027
South,MLP,1.0,2028-01-31,9218.318220544654
South,MLP,1.0,2028-02-29,9289.844735168334
South,MLP,1.0,2028-03-31,9604.77958071098
South,MLP,1.0,2028-04-30,9029.515012525679
South,MLP,1.0,2028-05-31,9145.089394960381
South,MLP,1.0,2028-06-30,8975.767905574658
South,MLP,1.0,2028-07-31,9290.56746267503
South,MLP,1.0,2028-08-31,9192.86643059738
South,MLP,1.0,2028-09-30,9196.427379731438
South,MLP,1.0,2028-10-31,9192.137025567838
South,MLP,1.0,2028-11-30,9200.368307357186
South,MLP,1.0,2028-12-31,9200.84488124782
South,MLP,1.0,2029-01-31,9225.500856828778
South,MLP,1.0,2029-02-28,9198.332669091898
South,MLP,1.0,2029-03-31,9209.098848320253
South,MLP,1.0,2029-04-30,9196.196959456869
South,MLP,1.0,2029-05-31,9209.228648387587
South,MLP,1.0,2029-06-30,9205.203016841931
South,MLP,1.0,2029-07-31,9205.62095659362
South,MLP,1.0,2029-08-31,9204.579903340396
South,MLP,1.0,2029-09-30,9205.33016419471
South,MLP,1.0,2029-10-31,9204.855053870728
South,MLP,1.0,2029-11-30,9206.383566291548
South,MLP,1.0,2029-12-31,9205.00031286081
South,MLP,1.0,2030-01-31,9205.75505588799
South,MLP,1.0,2030-02-28,9205.031230706305
South,MLP,1.0,2030-03-31,9205.596350379305
South,MLP,1.0,2030-04-30,9205.4165146271
South,MLP,1.0,2030-05-31,9205.470300701514
South,MLP,1.0,2030-06-30,9205.385779727436
