region,model,horizon,date,y_pred
Central,MLP,1.0,2027-10-31,9972.390269709667
Central,MLP,1.0,2027-11-30,9978.24300367055
Central,MLP,1.0,2027-12-31,10280.924638004717
Central,MLP,1.0,2028-01-31,9822.490793157793
Central,MLP,1.0,2028-02-29,10261.972697729056
Central,MLP,1.0,2028-03-31,9728.96549021063
Central,MLP,1.0,2028-04-30,10352.457030885851
Central,MLP,1.0,2028-05-31,9946.235805680615
Central,MLP,1.0,2028-06-30,10161.987318498497
Central,MLP,1.0,2028-07-31,10145.384998676811
Central,MLP,1.0,2028-08-31,10015.891971824927
Central,MLP,1.0,2028-09-30,10079.99741921158
Central,MLP,1.0,2028-10-31,10025.643461837448
Central,MLP,1.0,2028-11-30,10069.889766796652
Central,MLP,1.0,2028-12-31,10042.926827256657
Central,MLP,1.0,2029-01-31,10054.781015980845
Central,MLP,1.0,2029-02-28,10064.408808556778
Central,MLP,1.0,2029-03-31,10046.149531869922
Central,MLP,1.0,2029-04-30,10061.922716132822
Central,MLP,1.0,2029-05-31,10050.422219016516
Central,MLP,1.0,2029-06-30,10051.559678190084
Central,MLP,1.0,2029-07-31,10050.517265750621
Central,MLP,1.0,2029-08-31,10049.948457308692
Central,MLP,1.0,2029-09-30,10052.34938617665
Central,MLP,1.0,2029-10-31,10050.072365025662
Central,MLP,1.0,2029-11-30,10052.309485473561
Central,MLP,1.0,2029-12-31,10051.157674663704
Central,MLP,1.0,2030-01-31,10051.148106906177
Central,MLP,1.0,2030-02-28,10051.404070705046
Central,MLP,1.0,2030-03-31,10050.787633755874
Central,MLP,1.0,2030-04-30,10051.082289145616
Central,MLP,1.0,2030-05-31,10050.797411793785
Central,MLP,1.0,2030-06-30,10051.04049591906
