region,model,horizon,date,y_pred
West,MLP,1.5,2027-10-31,13788.233749927387
West,MLP,1.5,2027-11-30,14407.174087115456
West,MLP,1.5,2027-12-31,14797.338423379211
West,MLP,1.5,2028-01-31,13932.405636116706
West,MLP,1.5,2028-02-29,14193.58711247565
West,MLP,1.5,2028-03-31,14637.52284675559
West,MLP,1.5,2028-04-30,14091.570586329917
West,MLP,1.5,2028-05-31,14265.733478283526
West,MLP,1.5,2028-06-30,14461.787500943445
West,MLP,1.5,2028-07-31,13767.245667460658
West,MLP,1.5,2028-08-31,14068.949017576873
West,MLP,1.5,2028-09-30,14053.381053691324
West,MLP,1.5,2028-10-31,14027.030897469835
West,MLP,1.5,2028-11-30,14048.099462258908
West,MLP,1.5,2028-12-31,14061.09223571525
West,MLP,1.5,2029-01-31,14027.402213638834
West,MLP,1.5,2029-02-28,14049.05768966646
West,MLP,1.5,2029-03-31,14037.48713640028
West,MLP,1.5,2029-04-30,14016.361014556438
West,MLP,1.5,2029-05-31,14048.054587267054
West,MLP,1.5,2029-06-30,14037.742972631004
West,MLP,1.5,2029-07-31,14037.53469413621
West,MLP,1.5,2029-08-31,14038.59242696048
West,MLP,1.5,2029-09-30,14038.871554287522
West,MLP,1.5,2029-10-31,14036.893640244441
West,MLP,1.5,2029-11-30,14038.52743138804
West,MLP,1.5,2029-12-31,14037.288003623931
West,MLP,1.5,2030-01-31,14037.651027674872
West,MLP,1.5,2030-02-28,14039.051542026582
West,MLP,1.5,2030-03-31,14037.717242676437
West,MLP,1.5,2030-04-30,14038.03844030834
West,MLP,1.5,2030-05-31,14038.086973587571
West,MLP,1.5,2030-06-30,14038.063072776695
West,MLP,1.5,2030-07-31,14037.960274901336
West,MLP,1.5,2030-08-31,14038.09099770369
West,MLP,1.5,2030-09-30,14038.01027149552
West,MLP,1.5,2030-10-31,14038.081608099415
West,MLP,1.5,2030-11-30,14038.082095871066
West,MLP,1.5,2030-12-31,14038.006003493578
West,MLP,1.5,2031-01-31,14038.058438946013
West,MLP,1.5,2031-02-28,14038.050268770867
West,MLP,1.5,2031-03-31,14038.046122711836
West,MLP,1.5,2031-04-30,14038.043927739409
West,MLP,1.5,2031-05-31,14038.053073457857
West,MLP,1.5,2031-06-30,14038.04624465475
West,MLP,1.5,2031-07-31,14038.050756542518
West,MLP,1.5,2031-08-31,14038.04722019805
West,MLP,1.5,2031-09-30,14038.046122711836
West,MLP,1.5,2031-10-31,14038.049659056303
