region,model,horizon,date,y_pred
South,LSTM,0.5,2027-10-31,7956.554176858663
South,LSTM,0.5,2027-11-30,7981.858329520048
South,LSTM,0.5,2027-12-31,7986.785392347274
South,LSTM,0.5,2028-01-31,7989.246871337342
South,LSTM,0.5,2028-02-29,7991.327319897193
South,LSTM,0.5,2028-03-31,7992.564994182646
South,LSTM,0.5,2028-04-30,7992.709327009456
South,LSTM,0.5,2028-05-31,7993.283548237565
South,LSTM,0.5,2028-06-30,7993.399821747495
South,LSTM,0.5,2028-07-31,7993.659250370445
South,LSTM,0.5,2028-08-31,7993.230539682935
South,LSTM,0.5,2028-09-30,7993.240807517719
South,LSTM,0.5,2028-10-31,7993.244397829659
South,LSTM,0.5,2028-11-30,7993.246078644484
South,LSTM,0.5,2028-12-31,7993.24691333484
South,LSTM,0.5,2029-01-31,7993.247256358274
