region,model,horizon,date,y_pred
East,MLP,0.5,2027-10-31,14594.554619634782
East,MLP,0.5,2027-11-30,13613.416121748092
East,MLP,0.5,2027-12-31,13815.998669722487
East,MLP,0.5,2028-01-31,13812.0766929714
East,MLP,0.5,2028-02-29,13680.468391708897
East,MLP,0.5,2028-03-31,14277.270546628863
East,MLP,0.5,2028-04-30,14121.09797149308
East,MLP,0.5,2028-05-31,13888.688594078085
East,MLP,0.5,2028-06-30,13739.93577206329
East,MLP,0.5,2028-07-31,13885.483279330085
East,MLP,0.5,2028-08-31,13924.40096982651
East,MLP,0.5,2028-09-30,13945.344477001525
East,MLP,0.5,2028-10-31,13937.909138275005
East,MLP,0.5,2028-11-30,13942.418048044567
East,MLP,0.5,2028-12-31,13920.042438491117
East,MLP,0.5,2029-01-31,13919.734588300415
