region,model,horizon,date,y_pred
West,MLP,1.0,2027-10-31,14964.304915314618
West,MLP,1.0,2027-11-30,14258.395624486657
West,MLP,1.0,2027-12-31,14827.20989460338
West,MLP,1.0,2028-01-31,14995.489894622326
West,MLP,1.0,2028-02-29,14519.258220129039
West,MLP,1.0,2028-03-31,14613.515000485886
West,MLP,1.0,2028-04-30,14694.82970515232
West,MLP,1.0,2028-05-31,14583.491405478193
West,MLP,1.0,2028-06-30,14733.604502800148
West,MLP,1.0,2028-07-31,14644.917007692371
West,MLP,1.0,2028-08-31,14846.063976098847
West,MLP,1.0,2028-09-30,14829.55528361371
West,MLP,1.0,2028-10-31,14840.905364093831
West,MLP,1.0,2028-11-30,14848.7799496207
West,MLP,1.0,2028-12-31,14835.628040663358
West,MLP,1.0,2029-01-31,14829.095680775956
West,MLP,1.0,2029-02-28,14828.029290004888
West,MLP,1.0,2029-03-31,14820.02605470518
West,MLP,1.0,2029-04-30,14822.89988332745
West,MLP,1.0,2029-05-31,14818.05033563453
West,MLP,1.0,2029-06-30,14823.175840138763
West,MLP,1.0,2029-07-31,14823.315220887915
West,MLP,1.0,2029-08-31,14823.919204134238
West,MLP,1.0,2029-09-30,14824.548063734741
West,MLP,1.0,2029-10-31,14824.587146438244
West,MLP,1.0,2029-11-30,14824.398317838015
West,MLP,1.0,2029-12-31,14824.407463556463
West,MLP,1.0,2030-01-31,14824.089863240482
West,MLP,1.0,2030-02-28,14824.14046954923
West,MLP,1.0,2030-03-31,14823.92133813521
West,MLP,1.0,2030-04-30,14824.019563151343
West,MLP,1.0,2030-05-31,14824.021087437752
West,MLP,1.0,2030-06-30,14824.03834235989
