region,model,horizon,date,y_pred
South,poly_deg2,2.0,2027-10-31,20368.139753751948
South,poly_deg2,2.0,2027-11-30,21394.314048744436
South,poly_deg2,2.0,2027-12-31,22454.877808860503
South,poly_deg2,2.0,2028-01-31,23549.831034100156
South,poly_deg2,2.0,2028-02-29,24679.1737244634
South,poly_deg2,2.0,2028-03-31,25842.90587995023
South,poly_deg2,2.0,2028-04-30,27041.027500560645
South,poly_deg2,2.0,2028-05-31,28273.538586294642
South,poly_deg2,2.0,2028-06-30,29540.43913715223
South,poly_deg2,2.0,2028-07-31,30841.7291531334
South,poly_deg2,2.0,2028-08-31,32177.40863423816
South,poly_deg2,2.0,2028-09-30,33547.47758046651
South,poly_deg2,2.0,2028-10-31,34951.935991818435
South,poly_deg2,2.0,2028-11-30,36390.78386829396
South,poly_deg2,2.0,2028-12-31,37864.021209893064
South,poly_deg2,2.0,2029-01-31,39371.64801661574
South,poly_deg2,2.0,2029-02-28,40913.66428846202
South,poly_deg2,2.0,2029-03-31,42490.07002543188
South,poly_deg2,2.0,2029-04-30,44100.86522752534
South,poly_deg2,2.0,2029-05-31,45746.04989474236
South,poly_deg2,2.0,2029-06-30,47425.62402708299
South,poly_deg2,2.0,2029-07-31,49139.58762454719
South,poly_deg2,2.0,2029-08-31,50887.940687134986
South,poly_deg2,2.0,2029-09-30,52670.683214846365
South,poly_deg2,2.0,2029-10-31,54487.81520768132
South,poly_deg2,2.0,2029-11-30,56339.33666563988
South,poly_deg2,2.0,2029-12-31,58225.24758872201
South,poly_deg2,2.0,2030-01-31,60145.54797692774
South,poly_deg2,2.0,2030-02-28,62100.23783025705
South,poly_deg2,2.0,2030-03-31,64089.31714870994
South,poly_deg2,2.0,2030-04-30,66112.78593228641
South,poly_deg2,2.0,2030-05-31,68170.64418098648
South,poly_deg2,2.0,2030-06-30,70262.89189481013
South,poly_deg2,2.0,2030-07-31,72389.52907375738
South,poly_deg2,2.0,2030-08-31,74550.5557178282
South,poly_deg2,2.0,2030-09-30,76745.97182702261
South,poly_deg2,2.0,2030-10-31,78975.77740134062
South,poly_deg2,2.0,2030-11-30,81239.97244078219
South,poly_deg2,2.0,2030-12-31,83538.55694534736
South,poly_deg2,2.0,2031-01-31,85871.53091503611
South,poly_deg2,2.0,2031-02-28,88238.89434984846
South,poly_deg2,2.0,2031-03-31,90640.64724978438
South,poly_deg2,2.0,2031-04-30,93076.78961484392
South,poly_deg2,2.0,2031-05-31,95547.32144502702
South,poly_deg2,2.0,2031-06-30,98052.2427403337
South,poly_deg2,2.0,2031-07-31,100591.55350076396
South,poly_deg2,2.0,2031-08-31,103165.25372631782
South,poly_deg2,2.0,2031-09-30,105773.34341699528
South,poly_deg2,2.0,2031-10-31,108415.8225727963
South,poly_deg2,2.0,2031-11-30,111092.6911937209
South,poly_deg2,2.0,2031-12-31,113803.94927976912
South,poly_deg2,2.0,2032-01-31,116549.5968309409
South,poly_deg2,2.0,2032-02-29,119329.63384723628
South,poly_deg2,2.0,2032-03-31,122144.06032865522
South,poly_deg2,2.0,2032-04-30,124992.87627519778
South,poly_deg2,2.0,2032-05-31,127876.08168686392
South,poly_deg2,2.0,2032-06-30,130793.67656365363
South,poly_deg2,2.0,2032-07-31,133745.66090556694
South,poly_deg2,2.0,2032-08-31,136732.03471260384
South,poly_deg2,2.0,2032-09-30,139752.79798476433
South,poly_deg2,2.0,2032-10-31,142807.95072204835
South,poly_deg2,2.0,2032-11-30,145897.49292445602
South,poly_deg2,2.0,2032-12-31,149021.42459198722
South,poly_deg2,2.0,2033-01-31,152179.74572464207
South,poly_deg2,2.0,2033-02-28,155372.45632242045
South,poly_deg2,2.0,2033-03-31,158599.55638532247
