region,model,horizon,date,y_pred
East,RNN,1.0,2027-10-31,15694.983923605705
East,RNN,1.0,2027-11-30,16323.571453086333
East,RNN,1.0,2027-12-31,16165.54689029537
East,RNN,1.0,2028-01-31,16337.00557513079
East,RNN,1.0,2028-02-29,16236.787018373965
East,RNN,1.0,2028-03-31,16299.649144590887
East,RNN,1.0,2028-04-30,16266.876734222937
East,RNN,1.0,2028-05-31,16270.88036299593
East,RNN,1.0,2028-06-30,16263.297128498069
East,RNN,1.0,2028-07-31,16266.067780214391
East,RNN,1.0,2028-08-31,16264.711064089774
East,RNN,1.0,2028-09-30,16265.11774790545
East,RNN,1.0,2028-10-31,16264.77033273888
East,RNN,1.0,2028-11-30,16264.895963359459
East,RNN,1.0,2028-12-31,16264.828813241056
East,RNN,1.0,2029-01-31,16264.869954510783
East,RNN,1.0,2029-02-28,16264.860812006398
East,RNN,1.0,2029-03-31,16264.870112140168
East,RNN,1.0,2029-04-30,16264.867117181835
East,RNN,1.0,2029-05-31,16264.86963925201
East,RNN,1.0,2029-06-30,16264.869008734466
East,RNN,1.0,2029-07-31,16264.86963925201
East,RNN,1.0,2029-08-31,16264.869323993238
East,RNN,1.0,2029-09-30,16264.869481622623
East,RNN,1.0,2029-10-31,16264.869323993238
East,RNN,1.0,2029-11-30,16264.86963925201
East,RNN,1.0,2029-12-31,16264.86963925201
East,RNN,1.0,2030-01-31,16264.86963925201
East,RNN,1.0,2030-02-28,16264.86963925201
East,RNN,1.0,2030-03-31,16264.86963925201
East,RNN,1.0,2030-04-30,16264.86963925201
East,RNN,1.0,2030-05-31,16264.86963925201
East,RNN,1.0,2030-06-30,16264.86963925201
