region,model,horizon,date,y_pred
South,RNN,2.0,2027-10-31,6852.0830256209
South,RNN,2.0,2027-11-30,6367.376735420358
South,RNN,2.0,2027-12-31,6699.36396190193
South,RNN,2.0,2028-01-31,6666.428772723814
South,RNN,2.0,2028-02-29,6608.260047975209
South,RNN,2.0,2028-03-31,6604.451481658434
South,RNN,2.0,2028-04-30,6621.072293381238
South,RNN,2.0,2028-05-31,6610.338861456692
South,RNN,2.0,2028-06-30,6609.610371156308
South,RNN,2.0,2028-07-31,6613.592918958685
South,RNN,2.0,2028-08-31,6613.333867661511
South,RNN,2.0,2028-09-30,6612.9319356700635
South,RNN,2.0,2028-10-31,6613.083597764242
South,RNN,2.0,2028-11-30,6613.174704788248
South,RNN,2.0,2028-12-31,6613.13665205533
South,RNN,2.0,2029-01-31,6613.131712517884
South,RNN,2.0,2029-02-28,6613.14488461774
South,RNN,2.0,2029-03-31,6613.141408646945
South,RNN,2.0,2029-04-30,6613.1388474053065
South,RNN,2.0,2029-05-31,6613.1393962428
South,RNN,2.0,2029-06-30,6613.139945080295
South,RNN,2.0,2029-07-31,6613.139579188632
South,RNN,2.0,2029-08-31,6613.139579188632
South,RNN,2.0,2029-09-30,6613.1393962428
South,RNN,2.0,2029-10-31,6613.139579188632
South,RNN,2.0,2029-11-30,6613.1393962428
South,RNN,2.0,2029-12-31,6613.1393962428
South,RNN,2.0,2030-01-31,6613.139579188632
South,RNN,2.0,2030-02-28,6613.1393962428
South,RNN,2.0,2030-03-31,6613.139579188632
South,RNN,2.0,2030-04-30,6613.1393962428
South,RNN,2.0,2030-05-31,6613.1393962428
South,RNN,2.0,2030-06-30,6613.1393962428
South,RNN,2.0,2030-07-31,6613.1393962428
South,RNN,2.0,2030-08-31,6613.1393962428
South,RNN,2.0,2030-09-30,6613.1393962428
South,RNN,2.0,2030-10-31,6613.1393962428
South,RNN,2.0,2030-11-30,6613.139579188632
South,RNN,2.0,2030-12-31,6613.139579188632
South,RNN,2.0,2031-01-31,6613.139213296969
South,RNN,2.0,2031-02-28,6613.1393962428
South,RNN,2.0,2031-03-31,6613.1393962428
South,RNN,2.0,2031-04-30,6613.1393962428
South,RNN,2.0,2031-05-31,6613.1393962428
South,RNN,2.0,2031-06-30,6613.1393962428
South,RNN,2.0,2031-07-31,6613.1393962428
South,RNN,2.0,2031-08-31,6613.1393962428
South,RNN,2.0,2031-09-30,6613.139579188632
South,RNN,2.0,2031-10-31,6613.1393962428
South,RNN,2.0,2031-11-30,6613.1393962428
South,RNN,2.0,2031-12-31,6613.1393962428
South,RNN,2.0,2032-01-31,6613.139579188632
South,RNN,2.0,2032-02-29,6613.139579188632
South,RNN,2.0,2032-03-31,6613.1393962428
South,RNN,2.0,2032-04-30,6613.1393962428
South,RNN,2.0,2032-05-31,6613.1393962428
South,RNN,2.0,2032-06-30,6613.139579188632
South,RNN,2.0,2032-07-31,6613.139579188632
South,RNN,2.0,2032-08-31,6613.139213296969
South,RNN,2.0,2032-09-30,6613.1393962428
South,RNN,2.0,2032-10-31,6613.1393962428
South,RNN,2.0,2032-11-30,6613.1393962428
South,RNN,2.0,2032-12-31,6613.1393962428
South,RNN,2.0,2033-01-31,6613.1393962428
South,RNN,2.0,2033-02-28,6613.1393962428
South,RNN,2.0,2033-03-31,6613.1393962428
