region,model,horizon,date,y_pred
Central,poly_deg2,0.5,2027-10-31,3925.6441465930448
Central,poly_deg2,0.5,2027-11-30,3427.47017477203
Central,poly_deg2,0.5,2027-12-31,2909.7637400397757
Central,poly_deg2,0.5,2028-01-31,2372.5248423962917
Central,poly_deg2,0.5,2028-02-29,1815.753481841568
Central,poly_deg2,0.5,2028-03-31,1239.4496583756109
Central,poly_deg2,0.5,2028-04-30,643.6133719984209
Central,poly_deg2,0.5,2028-05-31,28.244622709994474
Central,poly_deg2,0.5,2028-06-30,-606.6565894896685
Central,poly_deg2,0.5,2028-07-31,-1261.0902646005634
Central,poly_deg2,0.5,2028-08-31,-1935.056402622692
Central,poly_deg2,0.5,2028-09-30,-2628.555003556061
Central,poly_deg2,0.5,2028-10-31,-3341.586067400658
Central,poly_deg2,0.5,2028-11-30,-4074.149594156501
Central,poly_deg2,0.5,2028-12-31,-4826.245583823571
Central,poly_deg2,0.5,2029-01-31,-5597.874036401872
